Unnamed: 0,class,type,date,value,percentage,aacc,unit
1314,oil_gas,No-Renovable,2021-01-01,237998.034,0.136503358664207,Valencia,MWh
1315,,Renovable,2021-01-01,377426.174,0.2164721259789121,Valencia,MWh
1316,solar,Renovable,2021-01-01,30330.378,0.0173959355754803,Valencia,MWh
1317,solar,Renovable,2021-01-01,1286.261,0.00073773276051,Valencia,MWh
1318,bioenergy,Renovable,2021-01-01,3039.889,0.0017435230513978,Valencia,MWh
1319,oil_gas,No-Renovable,2021-01-01,131760.7,0.0755711204318056,Valencia,MWh
1320,coal,Renovable,2021-01-01,4440.956,0.0025471025936288,Valencia,MWh
1321,others,Generación total,2021-01-01,1743532.44,1.0,Valencia,MWh
1322,,Renovable,2021-01-01,289223.834,0.1450860668264668,Extremadura,MWh
1323,hydropower,No-Renovable,2021-01-01,7668.486,0.0038468146171308,Extremadura,MWh
1324,nuclear,No-Renovable,2021-01-01,1474133.61,0.7394834806442708,Extremadura,MWh
1325,,Renovable,2021-01-01,10547.9,0.0052912420913377,Extremadura,MWh
1326,solar,Renovable,2021-01-01,156722.305,0.0786180810272638,Extremadura,MWh
1327,solar,Renovable,2021-01-01,28798.59,0.0144465070373419,Extremadura,MWh
1328,bioenergy,Renovable,2021-01-01,20634.114,0.0103508843005965,Extremadura,MWh
1329,oil_gas,No-Renovable,2021-01-01,5735.043,0.0028769234555913,Extremadura,MWh
1330,others,Generación total,2021-01-01,1993463.882,1.0,Extremadura,MWh
1331,,Renovable,2021-01-01,1413430.997,0.4626859848679795,Galicia,MWh
1332,hydropower,No-Renovable,2021-01-01,8292.977,0.0027147021954921,Galicia,MWh
1333,coal,No-Renovable,2021-01-01,90275.535,0.0295516547391515,Galicia,MWh
1334,oil_gas,No-Renovable,2021-01-01,262165.182,0.0858196513938225,Galicia,MWh
1335,,Renovable,2021-01-01,1025512.482,0.3357010379252183,Galicia,MWh
1336,solar,Renovable,2021-01-01,914.91,0.0002994953664622,Galicia,MWh
1337,bioenergy,Renovable,2021-01-01,32446.143,0.0106212299440057,Galicia,MWh
1338,oil_gas,No-Renovable,2021-01-01,194159.476,0.063558014904997,Galicia,MWh
1339,coal,Renovable,2021-01-01,13820.439,0.0045241143314354,Galicia,MWh
1340,bioenergy,Renovable,2021-01-01,13820.439,0.0045241143314354,Galicia,MWh
1341,others,Generación total,2021-01-01,3054838.58,1.0,Galicia,MWh
1342,,Renovable,2021-01-01,15402.108,0.0558371477392933,La Rioja,MWh
1343,oil_gas,No-Renovable,2021-01-01,121500.334,0.4404742584541986,La Rioja,MWh
1344,,Renovable,2021-01-01,126564.559,0.4588335557341568,La Rioja,MWh
1345,solar,Renovable,2021-01-01,5153.449,0.0186827603844819,La Rioja,MWh
1346,bioenergy,Renovable,2021-01-01,638.97,0.0023164531953013,La Rioja,MWh
1347,oil_gas,No-Renovable,2021-01-01,6580.386,0.0238558244925679,La Rioja,MWh
1348,others,Generación total,2021-01-01,275839.806,1.0,La Rioja,MWh
1349,,Renovable,2021-01-01,4268.739,0.0073540422018555,Murcia,MWh
1350,oil_gas,No-Renovable,2021-01-01,212698.603,0.3664301103294715,Murcia,MWh
1351,,Renovable,2021-01-01,73736.704,0.1270311520666244,Murcia,MWh
1352,solar,Renovable,2021-01-01,118529.474,0.2041986530354138,Murcia,MWh
1353,solar,Renovable,2021-01-01,1173.532,0.0020217220713723,Murcia,MWh
1354,bioenergy,Renovable,2021-01-01,3955.07,0.0068136636349265,Murcia,MWh
1355,oil_gas,No-Renovable,2021-01-01,166099.464,0.2861506566603358,Murcia,MWh
1356,others,Generación total,2021-01-01,580461.586,1.0,Murcia,MWh
1357,,Renovable,2022-01-01,294.213,0.000412461702373,Canarias,MWh
1358,oil_gas,No-Renovable,2022-01-01,144976.166,0.2032443033852236,Canarias,MWh
1359,oil_gas,No-Renovable,2022-01-01,20123.6,0.0282115824721346,Canarias,MWh
1360,oil_gas,No-Renovable,2022-01-01,117429.802,0.164626634588714,Canarias,MWh
1361,oil_gas,No-Renovable,2022-01-01,350332.191,0.4911360541374375,Canarias,MWh
1362,hydropower,Renovable,2022-01-01,1110.916,0.0015574101231198,Canarias,MWh
1363,,Renovable,2022-01-01,60125.74,0.0842911940561394,Canarias,MWh
1364,solar,Renovable,2022-01-01,18056.703,0.0253139679709068,Canarias,MWh
1365,bioenergy,Renovable,2022-01-01,860.531,0.0012063915639512,Canarias,MWh
1366,others,Generación total,2022-01-01,713309.8619999998,1.0,Canarias,MWh
1367,coal,No-Renovable,2022-01-01,-627.467,0.0014424123368027,Baleares,MWh
1368,oil_gas,No-Renovable,2022-01-01,31928.664,0.0733971648727803,Baleares,MWh
1369,oil_gas,No-Renovable,2022-01-01,14287.952,0.0328449436104927,Baleares,MWh
1370,oil_gas,No-Renovable,2022-01-01,350086.611,0.8047741899667302,Baleares,MWh
1371,,Renovable,2022-01-01,215.638,0.0004957056091929,Baleares,MWh
1372,solar,Renovable,2022-01-01,14437.344,0.0331883638442574,Baleares,MWh
1373,bioenergy,Renovable,2022-01-01,285.244,0.0006557149054834,Baleares,MWh
1374,oil_gas,No-Renovable,2022-01-01,3401.005,0.0078181825809608,Baleares,MWh
1375,coal,No-Renovable,2022-01-01,9871.15,0.0226916611366496,Baleares,MWh
1376,bioenergy,Renovable,2022-01-01,9871.15,0.0226916611366496,Baleares,MWh
1377,others,Generación total,2022-01-01,433757.291,1.0,Baleares,MWh
1378,oil_gas,No-Renovable,2022-01-01,17218.489,0.997988314861298,Ceuta,MWh
1379,oil_gas,No-Renovable,2022-01-01,34.708,0.0020116851387021,Ceuta,MWh
1380,others,Generación total,2022-01-01,17253.197,1.0,Ceuta,MWh
1381,oil_gas,No-Renovable,2022-01-01,16001.846,0.938789204887993,Melilla,MWh
1382,oil_gas,No-Renovable,2022-01-01,0.504,2.956844849422676e-05,Melilla,MWh
1383,solar,Renovable,2022-01-01,4.82,0.0002827776225043,Melilla,MWh
1384,coal,No-Renovable,2022-01-01,519.013,0.0304492245205041,Melilla,MWh
1385,bioenergy,Renovable,2022-01-01,519.013,0.0304492245205041,Melilla,MWh
1386,others,Generación total,2022-01-01,17045.196,1.0,Melilla,MWh
1387,,Renovable,2022-01-01,14380.273,0.0047975263719021,Andalucia,MWh
1388,hydropower,No-Renovable,2022-01-01,11980.856,0.0039970362605746,Andalucia,MWh
1389,coal,No-Renovable,2022-01-01,23230.533,0.0077501376156657,Andalucia,MWh
1390,oil_gas,No-Renovable,2022-01-01,1109580.513,0.3701766839103972,Andalucia,MWh
1391,,Renovable,2022-01-01,867923.082,0.2895552730242044,Andalucia,MWh
1392,solar,Renovable,2022-01-01,334472.199,0.1115861427227845,Andalucia,MWh
1393,solar,Renovable,2022-01-01,76579.156,0.0255482298874304,Andalucia,MWh
1394,bioenergy,Renovable,2022-01-01,164619.789,0.0549202215468696,Andalucia,MWh
1395,oil_gas,No-Renovable,2022-01-01,393321.244,0.1312192780150531,Andalucia,MWh
1396,coal,Renovable,2022-01-01,1347.259,0.0004494706451179,Andalucia,MWh
1397,others,Generación total,2022-01-01,2997434.904,1.0,Andalucia,MWh
1398,,Renovable,2022-01-01,228069.921,0.125921215225229,Aragon,MWh
1399,hydropower,No-Renovable,2022-01-01,18868.963,0.0104178698382584,Aragon,MWh
1400,oil_gas,No-Renovable,2022-01-01,244541.514,0.1350154570181017,Aragon,MWh
1401,,Renovable,2022-01-01,933056.506,0.51515609158003,Aragon,MWh
1402,solar,Renovable,2022-01-01,142241.661,0.0785339983906736,Aragon,MWh
1403,bioenergy,Renovable,2022-01-01,4388.265,0.0024228344496613,Aragon,MWh
1404,oil_gas,No-Renovable,2022-01-01,213928.864,0.1181137013093135,Aragon,MWh
1405,coal,Renovable,2022-01-01,26115.551,0.0144188321887323,Aragon,MWh
1406,others,Generación total,2022-01-01,1811211.245,1.0,Aragon,MWh
1407,,Renovable,2022-01-01,32575.838,0.2072301453420458,Cantabria,MWh
1408,hydropower,No-Renovable,2022-01-01,29555.14,0.1880140722029779,Cantabria,MWh
1409,,Renovable,2022-01-01,6988.003,0.0444539562525038,Cantabria,MWh
1410,solar,Renovable,2022-01-01,201.7,0.0012831080605045,Cantabria,MWh
1411,bioenergy,Renovable,2022-01-01,5185.987,0.0329904894465634,Cantabria,MWh
1412,oil_gas,No-Renovable,2022-01-01,75944.713,0.4831198483044382,Cantabria,MWh
1413,coal,Renovable,2022-01-01,3372.522,0.0214541901954831,Cantabria,MWh
1414,bioenergy,Renovable,2022-01-01,3372.522,0.0214541901954831,Cantabria,MWh
1415,others,Generación total,2022-01-01,157196.425,1.0,Cantabria,MWh
1416,,Renovable,2022-01-01,55035.319,0.0260123750551536,Castilla-La Mancha,MWh
1417,hydropower,No-Renovable,2022-01-01,1088.691,0.0005145684466945,Castilla-La Mancha,MWh
1418,nuclear,No-Renovable,2022-01-01,733435.511,0.3466573817969565,Castilla-La Mancha,MWh
1419,oil_gas,No-Renovable,2022-01-01,185993.049,0.0879093832133429,Castilla-La Mancha,MWh
1420,,Renovable,2022-01-01,645175.844,0.3049415599944705,Castilla-La Mancha,MWh
1421,solar,Renovable,2022-01-01,329088.845,0.1555434331652976,Castilla-La Mancha,MWh
1422,solar,Renovable,2022-01-01,24902.494,0.0117701328075651,Castilla-La Mancha,MWh
1423,bioenergy,Renovable,2022-01-01,50765.934,0.0239944555465042,Castilla-La Mancha,MWh
1424,oil_gas,No-Renovable,2022-01-01,90250.338,0.0426567099740148,Castilla-La Mancha,MWh
1425,others,Generación total,2022-01-01,2115736.025,1.0,Castilla-La Mancha,MWh
1426,,Renovable,2022-01-01,536516.595,0.2709360039506974,Castilla-Leon,MWh
1427,hydropower,No-Renovable,2022-01-01,22713.189,0.0114699539995346,Castilla-Leon,MWh
1428,,Renovable,2022-01-01,1054684.583,0.5326061281411578,Castilla-Leon,MWh
1429,solar,Renovable,2022-01-01,109121.764,0.0551054989868693,Castilla-Leon,MWh
1430,bioenergy,Renovable,2022-01-01,43169.707,0.0218003096554775,Castilla-Leon,MWh
1431,oil_gas,No-Renovable,2022-01-01,214027.823,0.1080821052662633,Castilla-Leon,MWh
1432,others,Generación total,2022-01-01,1980233.661,1.0,Castilla-Leon,MWh
1433,,Renovable,2022-01-01,249639.308,0.067489913713387,Cataluña,MWh
1434,hydropower,No-Renovable,2022-01-01,10776.135,0.0029133249372483,Cataluña,MWh
1435,nuclear,No-Renovable,2022-01-01,2273443.358,0.6146247451691098,Cataluña,MWh
1436,oil_gas,No-Renovable,2022-01-01,487183.215,0.1317098393132883,Cataluña,MWh
1437,,Renovable,2022-01-01,239893.722,0.0648551973960898,Cataluña,MWh
1438,solar,Renovable,2022-01-01,25649.303,0.0069342815446296,Cataluña,MWh
1439,solar,Renovable,2022-01-01,5620.883,0.0015196040707781,Cataluña,MWh
1440,bioenergy,Renovable,2022-01-01,13960.149,0.0037741221884657,Cataluña,MWh
1441,oil_gas,No-Renovable,2022-01-01,369364.092,0.0998574739596039,Cataluña,MWh
1442,coal,Renovable,2022-01-01,12065.8195,0.0032619907636352,Cataluña,MWh
1443,bioenergy,Renovable,2022-01-01,11316.8495,0.0030595069437637,Cataluña,MWh
1444,others,Generación total,2022-01-01,3698912.834,1.0,Cataluña,MWh
1445,,Renovable,2022-01-01,49705.226,0.0508948060798952,Pais Vasco,MWh
1446,oil_gas,No-Renovable,2022-01-01,634181.239,0.6493589060114668,Pais Vasco,MWh
1447,,Renovable,2022-01-01,30476.276,0.0312056554587915,Pais Vasco,MWh
1448,solar,Renovable,2022-01-01,3568.838,0.0036542499161066,Pais Vasco,MWh
1449,bioenergy,Renovable,2022-01-01,3354.978,0.0034352716696694,Pais Vasco,MWh
1450,oil_gas,No-Renovable,2022-01-01,169807.653,0.1738716079938384,Pais Vasco,MWh
1451,coal,Renovable,2022-01-01,52904.7165,0.054170869014444,Pais Vasco,MWh
1452,bioenergy,Renovable,2022-01-01,32627.7635,0.0334086338557878,Pais Vasco,MWh
1453,others,Generación total,2022-01-01,976626.69,1.0,Pais Vasco,MWh
1454,,Renovable,2022-01-01,136380.85,0.1072673713395322,Asturias,MWh
1455,hydropower,No-Renovable,2022-01-01,1698.708,0.0013360815820801,Asturias,MWh
1456,coal,No-Renovable,2022-01-01,545731.641,0.4292332727569836,Asturias,MWh
1457,oil_gas,No-Renovable,2022-01-01,369877.094,0.2909187293676866,Asturias,MWh
1458,,Renovable,2022-01-01,130051.493,0.1022891541803088,Asturias,MWh
1459,solar,Renovable,2022-01-01,33.414,2.628105005900117e-05,Asturias,MWh
1460,bioenergy,Renovable,2022-01-01,24492.571,0.0192640954248111,Asturias,MWh
1461,oil_gas,No-Renovable,2022-01-01,27049.695,0.0212753453156076,Asturias,MWh
1462,coal,Renovable,2022-01-01,36094.92,0.0283896689829305,Asturias,MWh
1463,others,Generación total,2022-01-01,1271410.3860000002,1.0,Asturias,MWh
1464,,Renovable,2022-01-01,4077.551,0.040156034501003,Madrid,MWh
1465,solar,Renovable,2022-01-01,5110.455,0.0503281521913088,Madrid,MWh
1466,bioenergy,Renovable,2022-01-01,15856.78,0.156158783729453,Madrid,MWh
1467,oil_gas,No-Renovable,2022-01-01,61051.226,0.6012371488632596,Madrid,MWh
1468,coal,Renovable,2022-01-01,7723.3295,0.0760599403574877,Madrid,MWh
1469,bioenergy,Renovable,2022-01-01,7723.3295,0.0760599403574877,Madrid,MWh
1470,others,Generación total,2022-01-01,101542.671,1.0,Madrid,MWh
1471,,Renovable,2022-01-01,71623.027,0.0670126426909918,Navarra,MWh
1472,oil_gas,No-Renovable,2022-01-01,592144.204,0.554027798408936,Navarra,MWh
1473,,Renovable,2022-01-01,279417.874,0.261431706200278,Navarra,MWh
1474,solar,Renovable,2022-01-01,21095.666,0.019737735016233,Navarra,MWh
1475,bioenergy,Renovable,2022-01-01,28198.735,0.0263835784669218,Navarra,MWh
1476,oil_gas,No-Renovable,2022-01-01,76319.218,0.0714065392166392,Navarra,MWh
1477,others,Generación total,2022-01-01,1068798.724,1.0,Navarra,MWh
1478,,Renovable,2022-01-01,21431.662,0.0117320823772922,Valencia,MWh
1479,hydropower,No-Renovable,2022-01-01,113970.584,0.0623895748298059,Valencia,MWh
1480,nuclear,No-Renovable,2022-01-01,786636.019,0.4306188934788745,Valencia,MWh
1481,oil_gas,No-Renovable,2022-01-01,530695.551,0.2905124167035905,Valencia,MWh
1482,,Renovable,2022-01-01,197200.754,0.1079512867827118,Valencia,MWh
1483,solar,Renovable,2022-01-01,37797.741,0.0206911722986092,Valencia,MWh
1484,solar,Renovable,2022-01-01,2534.563,0.0013874659793737,Valencia,MWh
1485,bioenergy,Renovable,2022-01-01,2383.466,0.0013047527277854,Valencia,MWh
1486,oil_gas,No-Renovable,2022-01-01,128108.539,0.0701289490652922,Valencia,MWh
1487,coal,Renovable,2022-01-01,5997.984,0.0032834057566641,Valencia,MWh
1488,others,Generación total,2022-01-01,1826756.863,1.0,Valencia,MWh
1489,,Renovable,2022-01-01,109300.288,0.0584868641891219,Extremadura,MWh
1490,hydropower,No-Renovable,2022-01-01,3121.775,0.0016704698020008,Extremadura,MWh
1491,nuclear,No-Renovable,2022-01-01,1254910.063,0.6715055903992078,Extremadura,MWh
1492,,Renovable,2022-01-01,15084.753,0.0080718899847496,Extremadura,MWh
1493,solar,Renovable,2022-01-01,395304.612,0.2115285108432426,Extremadura,MWh
1494,solar,Renovable,2022-01-01,59996.861,0.0321044740621417,Extremadura,MWh
1495,bioenergy,Renovable,2022-01-01,25477.992,0.0136333388061661,Extremadura,MWh
1496,oil_gas,No-Renovable,2022-01-01,5604.275,0.0029988619133692,Extremadura,MWh
1497,others,Generación total,2022-01-01,1868800.619,1.0,Extremadura,MWh
1498,,Renovable,2022-01-01,559644.783,0.2691449051035344,Galicia,MWh
1499,hydropower,No-Renovable,2022-01-01,1863.694,0.000896289503644,Galicia,MWh
1500,coal,No-Renovable,2022-01-01,141628.512,0.0681121196517877,Galicia,MWh
1501,oil_gas,No-Renovable,2022-01-01,313149.801,0.1506003022516081,Galicia,MWh
1502,,Renovable,2022-01-01,819249.439,0.3939942249328156,Galicia,MWh
1503,solar,Renovable,2022-01-01,1415.796,0.0006808859684589,Galicia,MWh
1504,bioenergy,Renovable,2022-01-01,40932.725,0.0196854053149532,Galicia,MWh
1505,oil_gas,No-Renovable,2022-01-01,173589.696,0.0834829228755115,Galicia,MWh
1506,coal,Renovable,2022-01-01,13934.6645,0.0067014721988431,Galicia,MWh
1507,bioenergy,Renovable,2022-01-01,13934.6645,0.0067014721988431,Galicia,MWh
1508,others,Generación total,2022-01-01,2079343.775,1.0,Galicia,MWh
1509,,Renovable,2022-01-01,11875.04,0.0626247299136338,La Rioja,MWh
1510,oil_gas,No-Renovable,2022-01-01,68717.053,0.362389253811849,La Rioja,MWh
1511,,Renovable,2022-01-01,97861.89,0.5160887399190016,La Rioja,MWh
1512,solar,Renovable,2022-01-01,10301.269,0.0543252223902141,La Rioja,MWh
1513,bioenergy,Renovable,2022-01-01,717.291,0.0037827371650521,La Rioja,MWh
1514,oil_gas,No-Renovable,2022-01-01,149.672,0.0007893168002493,La Rioja,MWh
1515,others,Generación total,2022-01-01,189622.215,1.0,La Rioja,MWh
1516,,Renovable,2022-01-01,5307.576,0.005430620979092,Murcia,MWh
1517,oil_gas,No-Renovable,2022-01-01,661912.41,0.6772574561470922,Murcia,MWh
1518,,Renovable,2022-01-01,37371.563,0.0382379440349528,Murcia,MWh
1519,solar,Renovable,2022-01-01,121389.317,0.1242034728354057,Murcia,MWh
1520,solar,Renovable,2022-01-01,1344.878,0.0013760561659633,Murcia,MWh
1521,bioenergy,Renovable,2022-01-01,4013.074,0.0041061086746659,Murcia,MWh
1522,oil_gas,No-Renovable,2022-01-01,146003.556,0.1493883411628277,Murcia,MWh
1523,others,Generación total,2022-01-01,977342.374,1.0,Murcia,MWh
1524,,Renovable,2023-01-01,274.975,0.0003822177095365,Canarias,MWh
1525,oil_gas,No-Renovable,2023-01-01,149652.702,0.208018594360933,Canarias,MWh
1526,oil_gas,No-Renovable,2023-01-01,14760.491,0.0205172145164288,Canarias,MWh
1527,oil_gas,No-Renovable,2023-01-01,118030.389,0.1640632964425469,Canarias,MWh
1528,oil_gas,No-Renovable,2023-01-01,279418.815,0.388394652134631,Canarias,MWh
1529,hydropower,Renovable,2023-01-01,1649.504,0.0022928253141245,Canarias,MWh
1530,,Renovable,2023-01-01,132728.166,0.1844933379380252,Canarias,MWh
1531,solar,Renovable,2023-01-01,22120.656,0.0307479097000316,Canarias,MWh
1532,bioenergy,Renovable,2023-01-01,784.133,0.0010899518837422,Canarias,MWh
1533,others,Generación total,2023-01-01,719419.8309999999,1.0,Canarias,MWh
1534,coal,No-Renovable,2023-01-01,-727.718,0.0022204558485847,Baleares,MWh
1535,oil_gas,No-Renovable,2023-01-01,5017.929,0.0153109993099426,Baleares,MWh
1536,oil_gas,No-Renovable,2023-01-01,49385.1,0.1506867139852808,Baleares,MWh
1537,oil_gas,No-Renovable,2023-01-01,236334.141,0.721116594070358,Baleares,MWh
1538,,Renovable,2023-01-01,215.73,0.0006582480304392,Baleares,MWh
1539,solar,Renovable,2023-01-01,18187.577,0.0554950018018445,Baleares,MWh
1540,bioenergy,Renovable,2023-01-01,93.609,0.0002856252717813,Baleares,MWh
1541,oil_gas,No-Renovable,2023-01-01,3048.152,0.0093007001830038,Baleares,MWh
1542,coal,No-Renovable,2023-01-01,7361.8245,0.0224628307493825,Baleares,MWh
1543,bioenergy,Renovable,2023-01-01,7361.8245,0.0224628307493825,Baleares,MWh
1544,others,Generación total,2023-01-01,326278.16899999994,1.0,Baleares,MWh
1545,oil_gas,No-Renovable,2023-01-01,16638.507,0.999776171850026,Ceuta,MWh
1546,oil_gas,No-Renovable,2023-01-01,3.725,0.0002238281499741,Ceuta,MWh
1547,others,Generación total,2023-01-01,16642.232,1.0,Ceuta,MWh
1548,oil_gas,No-Renovable,2023-01-01,15322.566,0.942467968067496,Melilla,MWh
1549,oil_gas,No-Renovable,2023-01-01,3.482,0.0002141725781968,Melilla,MWh
1550,solar,Renovable,2023-01-01,4.343,0.0002671313920473,Melilla,MWh
1551,coal,No-Renovable,2023-01-01,463.763,0.0285253639811299,Melilla,MWh
1552,bioenergy,Renovable,2023-01-01,463.763,0.0285253639811299,Melilla,MWh
1553,others,Generación total,2023-01-01,16257.917000000003,1.0,Melilla,MWh
1554,,Renovable,2023-01-01,17212.643,0.0088983391179294,Andalucia,MWh
1555,hydropower,No-Renovable,2023-01-01,36515.108,0.0188770436888639,Andalucia,MWh
1556,coal,No-Renovable,2023-01-01,39450.245,0.0203944076627512,Andalucia,MWh
1557,oil_gas,No-Renovable,2023-01-01,423722.302,0.2190497261243215,Andalucia,MWh
1558,,Renovable,2023-01-01,552635.226,0.2856932342965335,Andalucia,MWh
1559,solar,Renovable,2023-01-01,428442.084,0.2214896896324648,Andalucia,MWh
1560,solar,Renovable,2023-01-01,60160.005,0.0311006349127401,Andalucia,MWh
1561,bioenergy,Renovable,2023-01-01,97397.275,0.0503510112951411,Andalucia,MWh
1562,oil_gas,No-Renovable,2023-01-01,277495.303,0.1434554420100729,Andalucia,MWh
1563,coal,Renovable,2023-01-01,1335.624,0.0006904712591811,Andalucia,MWh
1564,others,Generación total,2023-01-01,1934365.815,1.0,Andalucia,MWh
1565,,Renovable,2023-01-01,135424.823,0.0648020968721732,Aragon,MWh
1566,hydropower,No-Renovable,2023-01-01,34741.359,0.0166240786697498,Aragon,MWh
1567,oil_gas,No-Renovable,2023-01-01,22120.766,0.010585001991981,Aragon,MWh
1568,,Renovable,2023-01-01,1614543.274,0.7725746826050035,Aragon,MWh
1569,solar,Renovable,2023-01-01,142217.739,0.0680525733426246,Aragon,MWh
1570,bioenergy,Renovable,2023-01-01,3369.58,0.0016123768504282,Aragon,MWh
1571,oil_gas,No-Renovable,2023-01-01,124567.228,0.0596066319093811,Aragon,MWh
1572,coal,Renovable,2023-01-01,12836.85,0.0061425577586581,Aragon,MWh
1573,others,Generación total,2023-01-01,2089821.6190000004,1.0,Aragon,MWh
1574,,Renovable,2023-01-01,20331.236,0.1741907930880463,Cantabria,MWh
1575,hydropower,No-Renovable,2023-01-01,58796.42,0.5037467978109087,Cantabria,MWh
1576,,Renovable,2023-01-01,5901.238,0.0505597066219346,Cantabria,MWh
1577,solar,Renovable,2023-01-01,201.162,0.001723484411827,Cantabria,MWh
1578,bioenergy,Renovable,2023-01-01,6457.788,0.0553280289164155,Cantabria,MWh
1579,oil_gas,No-Renovable,2023-01-01,18219.822,0.1561009494997271,Cantabria,MWh
1580,coal,Renovable,2023-01-01,3405.2675,0.0291751198255703,Cantabria,MWh
1581,bioenergy,Renovable,2023-01-01,3405.2675,0.0291751198255703,Cantabria,MWh
1582,others,Generación total,2023-01-01,116718.201,1.0,Cantabria,MWh
1583,,Renovable,2023-01-01,57008.52,0.0245227688827513,Castilla-La Mancha,MWh
1584,hydropower,No-Renovable,2023-01-01,15666.68,0.0067391746496843,Castilla-La Mancha,MWh
1585,nuclear,No-Renovable,2023-01-01,684003.019,0.2942305457156436,Castilla-La Mancha,MWh
1586,oil_gas,No-Renovable,2023-01-01,136013.318,0.0585074505054712,Castilla-La Mancha,MWh
1587,,Renovable,2023-01-01,993826.608,0.4275041733676428,Castilla-La Mancha,MWh
1588,solar,Renovable,2023-01-01,352555.576,0.151655207126466,Castilla-La Mancha,MWh
1589,solar,Renovable,2023-01-01,11846.221,0.0050957670838849,Castilla-La Mancha,MWh
1590,bioenergy,Renovable,2023-01-01,26387.311,0.0113507582566655,Castilla-La Mancha,MWh
1591,oil_gas,No-Renovable,2023-01-01,47410.656,0.0203941544117901,Castilla-La Mancha,MWh
1592,others,Generación total,2023-01-01,2324717.909,1.0,Castilla-La Mancha,MWh
1593,,Renovable,2023-01-01,1096214.256,0.3610902039516588,Castilla-Leon,MWh
1594,hydropower,No-Renovable,2023-01-01,124162.876,0.0408989373862553,Castilla-Leon,MWh
1595,,Renovable,2023-01-01,1543875.588,0.508548714720334,Castilla-Leon,MWh
1596,solar,Renovable,2023-01-01,103055.875,0.0339463446297004,Castilla-Leon,MWh
1597,bioenergy,Renovable,2023-01-01,37191.928,0.0122509270367264,Castilla-Leon,MWh
1598,oil_gas,No-Renovable,2023-01-01,131345.49,0.0432648722753251,Castilla-Leon,MWh
1599,others,Generación total,2023-01-01,3035846.013,1.0,Castilla-Leon,MWh
1600,,Renovable,2023-01-01,132811.411,0.0396645270096202,Cataluña,MWh
1601,hydropower,No-Renovable,2023-01-01,36781.72,0.0109849712115496,Cataluña,MWh
1602,nuclear,No-Renovable,2023-01-01,2205761.438,0.6587572820405446,Cataluña,MWh
1603,oil_gas,No-Renovable,2023-01-01,321635.622,0.0960574450645283,Cataluña,MWh
1604,,Renovable,2023-01-01,360027.809,0.1075233870852775,Cataluña,MWh
1605,solar,Renovable,2023-01-01,21934.141,0.0065506971244158,Cataluña,MWh
1606,solar,Renovable,2023-01-01,1865.51,0.0005571401675848,Cataluña,MWh
1607,bioenergy,Renovable,2023-01-01,13025.421,0.0038900811246269,Cataluña,MWh
1608,oil_gas,No-Renovable,2023-01-01,230412.011,0.0688132395013136,Cataluña,MWh
1609,coal,Renovable,2023-01-01,12362.842,0.0036921999151463,Cataluña,MWh
1610,bioenergy,Renovable,2023-01-01,11749.521,0.003509029755392,Cataluña,MWh
1611,others,Generación total,2023-01-01,3348367.446,1.0,Cataluña,MWh
1612,,Renovable,2023-01-01,29755.927,0.0839411057421194,Pais Vasco,MWh
1613,oil_gas,No-Renovable,2023-01-01,198053.563,0.5587066762997003,Pais Vasco,MWh
1614,,Renovable,2023-01-01,20814.026,0.0587161125037449,Pais Vasco,MWh
1615,solar,Renovable,2023-01-01,1802.334,0.0050843621466276,Pais Vasco,MWh
1616,bioenergy,Renovable,2023-01-01,1046.011,0.0029507842238764,Pais Vasco,MWh
1617,oil_gas,No-Renovable,2023-01-01,38133.669,0.1075746133489298,Pais Vasco,MWh
1618,coal,Renovable,2023-01-01,39006.9945,0.1100382538916287,Pais Vasco,MWh
1619,bioenergy,Renovable,2023-01-01,25873.2395,0.0729880918433723,Pais Vasco,MWh
1620,others,Generación total,2023-01-01,354485.7640000001,1.0,Pais Vasco,MWh
1621,,Renovable,2023-01-01,313720.103,0.341368574435236,Asturias,MWh
1622,hydropower,No-Renovable,2023-01-01,3644.605,0.0039658077417803,Asturias,MWh
1623,coal,No-Renovable,2023-01-01,237615.545,0.2585568444120448,Asturias,MWh
1624,oil_gas,No-Renovable,2023-01-01,144985.008,0.1577626840682291,Asturias,MWh
1625,,Renovable,2023-01-01,183131.09,0.1992706190335239,Asturias,MWh
1626,solar,Renovable,2023-01-01,25.576,2.7830038866701496e-05,Asturias,MWh
1627,bioenergy,Renovable,2023-01-01,19027.666,0.0207045935377938,Asturias,MWh
1628,oil_gas,No-Renovable,2023-01-01,10959.671,0.0119255579408922,Asturias,MWh
1629,coal,Renovable,2023-01-01,5897.717,0.006417488791633,Asturias,MWh
1630,others,Generación total,2023-01-01,919006.981,1.0,Asturias,MWh
1631,,Renovable,2023-01-01,12431.437,0.1673547183991354,Madrid,MWh
1632,solar,Renovable,2023-01-01,4464.463,0.060101575398593,Madrid,MWh
1633,bioenergy,Renovable,2023-01-01,11881.086,0.1599457731078,Madrid,MWh
1634,oil_gas,No-Renovable,2023-01-01,31761.564,0.4275811074082681,Madrid,MWh
1635,coal,Renovable,2023-01-01,6871.7065,0.0925084128431016,Madrid,MWh
1636,bioenergy,Renovable,2023-01-01,6871.7065,0.0925084128431016,Madrid,MWh
1637,others,Generación total,2023-01-01,74281.963,1.0,Madrid,MWh
1638,,Renovable,2023-01-01,43901.481,0.0746826201189783,Navarra,MWh
