project,type,country,unit,status,capacity,start_year,owner,lat,lng,url,aacc
Carrasquillo wind farm,wind,Spain,MWh,operating,35280.0,2003.0,Iberdrola Renovables Energia SA,42.2295,-4.1778,https://gem.wiki/Carrasquillo_wind_farm,Castilla_León
Carratorres wind farm,wind,Spain,MWh,operating,28800.0,,Naturgy,41.8101,-4.9701,https://gem.wiki/Carratorres_wind_farm,Castilla_León
Carrecastro wind farm,wind,Spain,MWh,operating,7200.0,2019.0,Falck Renewables Wind LTD,41.5908,-4.9705,https://gem.wiki/Carrecastro_wind_farm,Castilla_León
Casa Del Aire wind farm,wind,Spain,MWh,operating,36000.0,2008.0,,38.9501,-2.5401,https://gem.wiki/Casa_Del_Aire_wind_farm,Castilla_la_Mancha
Casa Del Aire wind farm,wind,Spain,MWh,operating,36000.0,2008.0,,39.0601,-1.8301,https://gem.wiki/Casa_Del_Aire_wind_farm,Castilla_la_Mancha
Casa wind farm,wind,Spain,MWh,operating,21600.0,2007.0,Naturgy,43.2315,-7.789,https://gem.wiki/Casa_wind_farm,Galicia
Cascante wind farm,wind,Spain,MWh,pre-construction,27360.0,,Enel Green Power España,42.3337,-1.7942,https://gem.wiki/Cascante_wind_farm,Navarra
Caseta Del Pintor wind farm,wind,Spain,MWh,pre-construction,30960.0,,,40.3042,0.2253,https://gem.wiki/Caseta_Del_Pintor_wind_farm,Valencia
Castellana wind farm,wind,Spain,MWh,operating,24480.0,2009.0,Acciona Energía,36.5362,-6.0838,https://gem.wiki/Castellana_wind_farm,Andalucía
Castellana wind farm,wind,Spain,MWh,operating,8640.0,2012.0,Acciona Energía,36.538,-6.0862,https://gem.wiki/Castellana_wind_farm,Andalucía
Castellfollit wind farm,wind,Spain,MWh,pre-construction,34560.0,,,41.7762,1.4384,https://gem.wiki/Castellfollit_wind_farm,Cataluña
Castelo wind farm,wind,Spain,MWh,operating,12240.0,2001.0,Enel Green Power España,43.0901,-8.6901,https://gem.wiki/Castelo_wind_farm,Galicia
Castil De Tierra wind farm,wind,Spain,MWh,operating,25920.0,,URIEL Renewables INC,41.5626,-2.2871,https://gem.wiki/Castil_De_Tierra_wind_farm,Castilla_León
Castilfrío wind farm,wind,Spain,MWh,operating,18000.0,2003.0,Endesa,41.9477,-2.2858,https://gem.wiki/Castilfrío_wind_farm,Castilla_León
Castillejo wind farm,wind,Spain,MWh,pre-construction,16560.0,,,39.2704,-5.9814,https://gem.wiki/Castillejo_wind_farm,Extremadura
Castillo Garcimuñoz wind farm,wind,Spain,MWh,operating,18720.0,,EDP Renovables España,39.6591,-2.3808,https://gem.wiki/Castillo_Garcimuñoz_wind_farm,Castilla_la_Mancha
Castor wind farm,wind,Spain,MWh,pre-construction,16560.0,,Forestalia,41.8249,-1.6875,https://gem.wiki/Castor_wind_farm,Aragón
Castrobarto wind farm,wind,Spain,MWh,announced,31680.0,,Iberdrola Renovables Energia SA,42.3448,-3.6812,https://gem.wiki/Castrobarto_wind_farm,Castilla_León
Catalina Green Hydrogen wind farm,wind,Spain,MWh,announced,612000.0,,,41.7233,-0.6603,https://gem.wiki/Catalina_Green_Hydrogen_wind_farm,Aragón
Cavadilla wind farm,wind,Spain,MWh,pre-construction,34560.0,,,41.9617,-4.3416,https://gem.wiki/Cavadilla_wind_farm,Castilla_León
Cavar wind farm,wind,Spain,MWh,operating,20160.0,2020.0,Iberdrola Renovables Energia SA,42.2182,-1.693,https://gem.wiki/Cavar_wind_farm,Navarra
Cavar wind farm,wind,Spain,MWh,operating,20160.0,2020.0,Iberdrola Renovables Energia SA,42.2182,-1.693,https://gem.wiki/Cavar_wind_farm,Navarra
Cavar wind farm,wind,Spain,MWh,operating,40320.0,2020.0,Iberdrola Renovables Energia SA,42.2182,-1.693,https://gem.wiki/Cavar_wind_farm,Navarra
Caxado wind farm,wind,Spain,MWh,operating,17280.0,2002.0,Acciona Energía,43.5801,-7.7901,https://gem.wiki/Caxado_wind_farm,Galicia
Cefiro wind farm,wind,Spain,MWh,pre-construction,36000.0,,Greenalia,42.6614,-8.111,https://gem.wiki/Cefiro_wind_farm,Galicia
Celada wind farm,wind,Spain,MWh,operating,24480.0,2010.0,Acciona Energía,42.0196,-4.2218,https://gem.wiki/Celada_wind_farm,Castilla_León
Celada wind farm,wind,Spain,MWh,operating,34560.0,2022.0,Acciona Energía,41.9371,-4.2472,https://gem.wiki/Celada_wind_farm,Castilla_León
Celada wind farm,wind,Spain,MWh,operating,18720.0,2009.0,,42.0488,-4.2005,https://gem.wiki/Celada_wind_farm,Castilla_León
Célfiro wind farm,wind,Spain,MWh,pre-construction,138240.0,2023.0,Capital Energy,41.0504,0.1039,https://gem.wiki/Célfiro_wind_farm,Aragón
Cerecol wind farm,wind,Spain,MWh,pre-construction,43200.0,,Capital Energy,42.5512,-3.6647,https://gem.wiki/Cerecol_wind_farm,Castilla_León
Cerevil wind farm,wind,Spain,MWh,pre-construction,110160.0,,Capital Energy,42.5512,-3.6647,https://gem.wiki/Cerevil_wind_farm,Castilla_León
Cerro Becerril Y Lucillo wind farm,wind,Spain,MWh,operating,23040.0,2008.0,EDP Renovables España,42.4383,-6.4436,https://gem.wiki/Cerro_Becerril_Y_Lucillo_wind_farm,Castilla_León
Cerro Blanco (Acciona Energía/Iberdrola) wind farm,wind,Spain,MWh,operating,34560.0,2007.0,Acciona Energía; Iberdrola SA,38.7315,-2.4171,https://gem.wiki/Cerro_Blanco_(Acciona_Energía/Iberdrola)_wind_farm,Castilla_la_Mancha
Cerro Blanco (Iberdrola) wind farm,wind,Spain,MWh,operating,30240.0,2008.0,Iberdrola Renovables Energia SA,42.5375,-3.4066,https://gem.wiki/Cerro_Blanco_(Iberdrola)_wind_farm,Castilla_León
Cerro Cabildo wind farm,wind,Spain,MWh,cancelled,8640.0,,Naturgy,39.9002,-6.3493,https://gem.wiki/Cerro_Cabildo_wind_farm,Extremadura
Cerro Calderón wind farm,wind,Spain,MWh,operating,36000.0,2004.0,Iberdrola Renovables Energia SA,39.4544,-2.2418,https://gem.wiki/Cerro_Calderón_wind_farm,Castilla_la_Mancha
Cerro De La Cabeza wind farm,wind,Spain,MWh,pre-construction,36000.0,,Windvision,41.2592,-6.0739,https://gem.wiki/Cerro_De_La_Cabeza_wind_farm,Castilla_León
Cerro De La Higuera wind farm,wind,Spain,MWh,operating,31680.0,2009.0,Iberdrola Renovables Energia SA,36.9258,-4.8848,https://gem.wiki/Cerro_De_La_Higuera_wind_farm,Andalucía
Cerro De La Nevera wind farm,wind,Spain,MWh,operating,23040.0,2009.0,Acciona Energía [50%]; Med Wind [50%],39.8833,-0.9501,https://gem.wiki/Cerro_De_La_Nevera_wind_farm,Valencia
Cerro De La Oliva wind farm,wind,Spain,MWh,operating,7200.0,2006.0,Eolia Renovables SA (EOLIASUR),39.7512,-3.9061,https://gem.wiki/Cerro_De_La_Oliva_wind_farm,Castilla_la_Mancha
Cerro De La Punta wind farm,wind,Spain,MWh,operating,17280.0,1999.0,Iberdrola Renovables Energia SA,38.9864,-1.3847,https://gem.wiki/Cerro_De_La_Punta_wind_farm,Castilla_la_Mancha
Cerro De La Silla wind farm,wind,Spain,MWh,operating,10800.0,2005.0,Iberdrola Renovables Energia SA,38.806,-0.9529,https://gem.wiki/Cerro_De_La_Silla_wind_farm,Castilla_la_Mancha
Cerro Del Colinete wind farm,wind,Spain,MWh,cancelled,7920.0,,,41.8804,-4.3624,https://gem.wiki/Cerro_Del_Colinete_wind_farm,Castilla_León
Cerro Del Palo wind farm,wind,Spain,MWh,operating,36000.0,2004.0,Iberdrola Renovables Energia SA,39.4511,-2.227,https://gem.wiki/Cerro_Del_Palo_wind_farm,Castilla_la_Mancha
Cerro Durán wind farm,wind,Spain,MWh,operating,32400.0,2011.0,EDP Renovables España,37.0775,-5.0143,https://gem.wiki/Cerro_Durán_wind_farm,Andalucía
Cerro Gavira wind farm,wind,Spain,MWh,operating,30240.0,2009.0,Acciona Energía,37.1008,-4.8815,https://gem.wiki/Cerro_Gavira_wind_farm,Andalucía
Cerro Revolcado wind farm,wind,Spain,MWh,operating,18720.0,2004.0,Iberdrola Renovables Energia SA,38.7292,-1.0762,https://gem.wiki/Cerro_Revolcado_wind_farm,Castilla_la_Mancha
Cerro Vicente wind farm,wind,Spain,MWh,operating,28080.0,2003.0,Iberdrola Renovables Energia SA,38.8299,-1.6816,https://gem.wiki/Cerro_Vicente_wind_farm,Castilla_la_Mancha
Cerro Vicente wind farm,wind,Spain,MWh,operating,21600.0,2003.0,Iberdrola Renovables Energia SA,38.8299,-1.6816,https://gem.wiki/Cerro_Vicente_wind_farm,Castilla_la_Mancha
Cerros De Radona wind farm,wind,Spain,MWh,operating,28800.0,2009.0,Ventient Energy,41.2684,-2.4247,https://gem.wiki/Cerros_De_Radona_wind_farm,Castilla_León
Chambón wind farm,wind,Spain,MWh,operating,23760.0,2004.0,,42.1768,-4.2807,https://gem.wiki/Chambón_wind_farm,Castilla_León
Chan Do Tenón wind farm,wind,Spain,MWh,operating,15840.0,2007.0,Enel Green Power España,43.6094,-7.6747,https://gem.wiki/Chan_Do_Tenón_wind_farm,Galicia
Chantada wind farm,wind,Spain,MWh,operating,36000.0,2005.0,Enerfin Resources CO,42.6487,-7.8903,https://gem.wiki/Chantada_wind_farm,Galicia
Chao Das Grallas wind farm,wind,Spain,MWh,operating,20160.0,2009.0,Acciona Energía,43.354,-6.9701,https://gem.wiki/Chao_Das_Grallas_wind_farm,Asturias
Chera wind farm,wind,Spain,MWh,cancelled,20880.0,,,39.5931,-0.9729,https://gem.wiki/Chera_wind_farm,Valencia
Chimiche wind farm,wind,Spain,MWh,operating,12960.0,2018.0,Iberdrola Renovables Energia SA [50%]; Inversiones Financieras Isla de Tenerife SL [50%],28.1121,-16.5057,https://gem.wiki/Chimiche_wind_farm,Canarias
Chinchilla wind farm,wind,Spain,MWh,operating,19440.0,2020.0,Alfanar Group,38.8029,-1.7347,https://gem.wiki/Chinchilla_wind_farm,Castilla_la_Mancha
Chorreaderos wind farm,wind,Spain,MWh,operating,15120.0,,Iberdrola Renovables Energia SA,36.6901,-6.1301,https://gem.wiki/Chorreaderos_wind_farm,Andalucía
Chorreaderos wind farm,wind,Spain,MWh,operating,21600.0,,Iberdrola Renovables Energia SA,36.6801,-6.1301,https://gem.wiki/Chorreaderos_wind_farm,Andalucía
Chumillas wind farm,wind,Spain,MWh,operating,36000.0,2005.0,ACS Group,39.7555,-2.0452,https://gem.wiki/Chumillas_wind_farm,Castilla_la_Mancha
Ciesma De Grisel wind farm,wind,Spain,MWh,operating,9360.0,2001.0,RWE Innogy Aersa SAU,41.859,-1.726,https://gem.wiki/Ciesma_De_Grisel_wind_farm,Aragón
Cinco Villas wind farm,wind,Spain,MWh,pre-construction,12240.0,,,41.6517,-0.7839,https://gem.wiki/Cinco_Villas_wind_farm,Aragón
Cinseiro wind farm,wind,Spain,MWh,operating,8640.0,2003.0,Acciona Energía [50%],42.0357,-6.9054,https://gem.wiki/Cinseiro_wind_farm,Castilla_León
Clarena wind farm,wind,Spain,MWh,pre-construction,29520.0,,,41.6657,1.6847,https://gem.wiki/Clarena_wind_farm,Cataluña
Clares wind farm,wind,Spain,MWh,operating,23040.0,2006.0,Iberdrola Renovables Energia SA,41.0337,-2.1434,https://gem.wiki/Clares_wind_farm,Castilla_la_Mancha
Cobertran wind farm,wind,Spain,MWh,pre-construction,36000.0,,Enel Green Power España,41.525,1.0891,https://gem.wiki/Cobertran_wind_farm,Cataluña
Cofrentes wind farm,wind,Spain,MWh,operating,36000.0,2020.0,Enerfin Resources CO,39.2382,-1.1417,https://gem.wiki/Cofrentes_wind_farm,Valencia
Cogollos wind farm,wind,Spain,MWh,operating,36000.0,2011.0,Enel Green Power España,42.2007,-3.6994,https://gem.wiki/Cogollos_wind_farm,Castilla_León
Coll De La Garganta wind farm,wind,Spain,MWh,operating,15840.0,,EDP Renovables España,41.1327,0.6043,https://gem.wiki/Coll_De_La_Garganta_wind_farm,Cataluña
Coll De Moro wind farm,wind,Spain,MWh,operating,34560.0,2012.0,Finerge SA,41.047,-0.2011,https://gem.wiki/Coll_De_Moro_wind_farm,Aragón
Coll De Targa wind farm,wind,Spain,MWh,pre-construction,36000.0,,Forestalia,41.3824,0.9464,https://gem.wiki/Coll_De_Targa_wind_farm,Cataluña
Coll De Traginers wind farm,wind,Spain,MWh,pre-construction,36000.0,,Enel Green Power España,41.5005,1.0755,https://gem.wiki/Coll_De_Traginers_wind_farm,Cataluña
Coll Roig wind farm,wind,Spain,MWh,pre-construction,7200.0,,Naturgy,40.9988,0.8497,https://gem.wiki/Coll_Roig_wind_farm,Cataluña
Colladetes wind farm,wind,Spain,MWh,operating,26640.0,1999.0,,40.8667,0.7167,https://gem.wiki/Colladetes_wind_farm,Cataluña
Colladetes wind farm,wind,Spain,MWh,pre-construction,9360.0,,Enervent Zehnder OY; Siroco Capital SCR SA,40.8754,0.7124,https://gem.wiki/Colladetes_wind_farm,Cataluña
Colladillo wind farm,wind,Spain,MWh,operating,22320.0,2009.0,EDP Renovables España,40.6541,-4.9812,https://gem.wiki/Colladillo_wind_farm,Castilla_León
Colombino wind farm,wind,Spain,MWh,pre-construction,36000.0,,ACS Group,27.8128,-15.3854,https://gem.wiki/Colombino_wind_farm,
Colomer wind farm,wind,Spain,MWh,pre-construction,25920.0,,,41.6657,1.6847,https://gem.wiki/Colomer_wind_farm,Cataluña
Comptador wind farm,wind,Spain,MWh,pre-construction,36000.0,,,42.3078,3.0706,https://gem.wiki/Comptador_wind_farm,Cataluña
Conca De Barbera wind farm,wind,Spain,MWh,pre-construction,36000.0,,,41.634,1.3288,https://gem.wiki/Conca_De_Barbera_wind_farm,Cataluña
Conca De Barbera wind farm,wind,Spain,MWh,pre-construction,36000.0,,,41.5823,1.3391,https://gem.wiki/Conca_De_Barbera_wind_farm,Cataluña
Conca De Barbera wind farm,wind,Spain,MWh,pre-construction,36000.0,,,41.5823,1.3391,https://gem.wiki/Conca_De_Barbera_wind_farm,Cataluña
Conca De Barbera wind farm,wind,Spain,MWh,pre-construction,24480.0,,,41.4454,1.2469,https://gem.wiki/Conca_De_Barbera_wind_farm,Cataluña
Conca De Barbera wind farm,wind,Spain,MWh,pre-construction,36000.0,,,41.4439,1.1885,https://gem.wiki/Conca_De_Barbera_wind_farm,Cataluña
Conesa wind farm,wind,Spain,MWh,operating,20160.0,,Gerrsa,41.5062,1.2624,https://gem.wiki/Conesa_wind_farm,Cataluña
Conesa wind farm,wind,Spain,MWh,operating,23040.0,,Iberdrola Renovables Energia SA,41.5062,1.2624,https://gem.wiki/Conesa_wind_farm,Cataluña
Conjuro wind farm,wind,Spain,MWh,operating,10080.0,,Siroco Capital SCR SA,36.7507,-3.5179,https://gem.wiki/Conjuro_wind_farm,Andalucía
Conjuro wind farm,wind,Spain,MWh,operating,12240.0,2006.0,Fomentos de Construcciones y Contratas (FCC),36.736,-3.4132,https://gem.wiki/Conjuro_wind_farm,Andalucía
Conquista De La Sierra wind farm,wind,Spain,MWh,pre-construction,36000.0,,Iberdrola Renovables Energia SA,39.3301,-5.7306,https://gem.wiki/Conquista_De_La_Sierra_wind_farm,Extremadura
Contrebia wind farm,wind,Spain,MWh,pre-construction,35280.0,,,41.5985,-1.2796,https://gem.wiki/Contrebia_wind_farm,Aragón
Contrebia wind farm,wind,Spain,MWh,pre-construction,35280.0,,,41.4655,-1.0858,https://gem.wiki/Contrebia_wind_farm,Aragón
Contrebia wind farm,wind,Spain,MWh,pre-construction,35280.0,,,41.4655,-1.0858,https://gem.wiki/Contrebia_wind_farm,Aragón
Corbera wind farm,wind,Spain,MWh,operating,35280.0,2010.0,Finerge SA,41.743,-0.295,https://gem.wiki/Corbera_wind_farm,Aragón
Cordal De Montouto wind farm,wind,Spain,MWh,operating,10080.0,2014.0,Naturgy,43.2387,-7.9304,https://gem.wiki/Cordal_De_Montouto_wind_farm,Galicia
Cordel-Vidural wind farm,wind,Spain,MWh,operating,26640.0,2021.0,Iberdrola Renovables Energia SA,43.5391,-6.7234,https://gem.wiki/Cordel-Vidural_wind_farm,Asturias
Coriscada wind farm,wind,Spain,MWh,operating,17280.0,2000.0,Enel Green Power España,43.7138,-7.7209,https://gem.wiki/Coriscada_wind_farm,Galicia
Corme wind farm,wind,Spain,MWh,retired,12960.0,2000.0,EDP Renovables España; DESA - Dobrevê Energia SA,43.2837,-8.9539,https://gem.wiki/Corme_wind_farm,Galicia
Corme wind farm,wind,Spain,MWh,operating,12960.0,2020.0,EDP Renovables España; DESA - Dobrevê Energia SA,43.2837,-8.9539,https://gem.wiki/Corme_wind_farm,Galicia
Corona Figueras wind farm,wind,Spain,MWh,pre-construction,7200.0,,,42.1361,-0.0298,https://gem.wiki/Corona_Figueras_wind_farm,Aragón
Corpal wind farm,wind,Spain,MWh,pre-construction,112320.0,,Capital Energy,41.5526,-2.3663,https://gem.wiki/Corpal_wind_farm,Castilla_León
Corporales wind farm,wind,Spain,MWh,announced,38880.0,,Capital Energy,42.5624,-6.6033,https://gem.wiki/Corporales_wind_farm,Castilla_León
Corral De Molino wind farm,wind,Spain,MWh,pre-construction,21600.0,2023.0,Enerfin Resources CO,42.3337,-1.7942,https://gem.wiki/Corral_De_Molino_wind_farm,Navarra
Corral De Molino wind farm,wind,Spain,MWh,pre-construction,13680.0,2023.0,Enerfin Resources CO,42.3337,-1.7942,https://gem.wiki/Corral_De_Molino_wind_farm,Navarra
Corralnuevo wind farm,wind,Spain,MWh,operating,30240.0,2020.0,WPD,40.4294,-3.6841,https://gem.wiki/Corralnuevo_wind_farm,Madrid
Cortijo De Guerra wind farm,wind,Spain,MWh,operating,29520.0,2008.0,Grupo Enhol; Eurotrust,36.4993,-6.074,https://gem.wiki/Cortijo_De_Guerra_wind_farm,Andalucía
Cortijo De Guerra wind farm,wind,Spain,MWh,operating,20880.0,2008.0,Grupo Enhol; Eurotrust,36.6865,-6.1361,https://gem.wiki/Cortijo_De_Guerra_wind_farm,Andalucía
Cortijo Iruelas wind farm,wind,Spain,MWh,operating,10080.0,2005.0,Acciona Energía,37.3167,-4.0501,https://gem.wiki/Cortijo_Iruelas_wind_farm,Andalucía
Cortijo La Linera wind farm,wind,Spain,MWh,operating,20160.0,2008.0,Iberdrola Renovables Energia SA,38.1144,-2.5711,https://gem.wiki/Cortijo_La_Linera_wind_farm,Andalucía
Coruxeiras wind farm,wind,Spain,MWh,operating,36000.0,2006.0,Norvento Enerxia,43.4892,-7.6505,https://gem.wiki/Coruxeiras_wind_farm,Galicia
Corzán wind farm,wind,Spain,MWh,operating,30960.0,2007.0,Enel Green Power España,42.9226,-8.8479,https://gem.wiki/Corzán_wind_farm,Galicia
Coto De Chaos wind farm,wind,Spain,MWh,shelved,24480.0,,Greenalia,42.7646,-7.5676,https://gem.wiki/Coto_De_Chaos_wind_farm,Galicia
Coto De Codesas wind farm,wind,Spain,MWh,operating,12240.0,2007.0,Naturgy,42.9917,-8.0143,https://gem.wiki/Coto_De_Codesas_wind_farm,Galicia
Coto De Codesas wind farm,wind,Spain,MWh,operating,15120.0,2007.0,Naturgy,42.989,-8.0242,https://gem.wiki/Coto_De_Codesas_wind_farm,Galicia
Coto De Frades wind farm,wind,Spain,MWh,construction,10800.0,2023.0,Norvento Enerxia,43.3478,-7.1922,https://gem.wiki/Coto_De_Frades_wind_farm,Galicia
Coto Muiño wind farm,wind,Spain,MWh,pre-construction,13874.4,,Greenalia,43.371,-8.3959,https://gem.wiki/Coto_Muiño_wind_farm,Galicia
Coto Teixido wind farm,wind,Spain,MWh,operating,16560.0,2002.0,Enel Green Power España,43.5201,-7.7301,https://gem.wiki/Coto_Teixido_wind_farm,Galicia
Coucepenido wind farm,wind,Spain,MWh,operating,16560.0,1999.0,Enel Green Power España,43.7201,-7.9401,https://gem.wiki/Coucepenido_wind_farm,Galicia
Couto De San Sebastian wind farm,wind,Spain,MWh,operating,12960.0,2007.0,Enel Green Power España,42.696,-8.2465,https://gem.wiki/Couto_De_San_Sebastian_wind_farm,Galicia
Cova Da Serpe Amplicación wind farm,wind,Spain,MWh,operating,18000.0,2012.0,Cerebus Capital Management LP,43.1142,-7.928,https://gem.wiki/Cova_Da_Serpe_Amplicación_wind_farm,Galicia
Cova Da Serpe wind farm,wind,Spain,MWh,operating,17280.0,2009.0,Naturgy,43.0921,-7.9147,https://gem.wiki/Cova_Da_Serpe_wind_farm,Galicia
Croa wind farm,wind,Spain,MWh,operating,7200.0,2021.0,Greenalia,43.014,-9.051,https://gem.wiki/Croa_wind_farm,Galicia
Cronos wind farm,wind,Spain,MWh,pre-construction,14400.0,,Enel Green Power España,42.3733,2.9206,https://gem.wiki/Cronos_wind_farm,Cataluña
Cruz De Carrutero wind farm,wind,Spain,MWh,operating,28800.0,2011.0,Iberdrola Renovables Energia SA,42.2505,-4.7189,https://gem.wiki/Cruz_De_Carrutero_wind_farm,Castilla_León
Cruz wind farm,wind,Spain,MWh,operating,28800.0,2003.0,Iberdrola Renovables Energia SA,39.858,-1.5798,https://gem.wiki/Cruz_wind_farm,Castilla_la_Mancha
Cruz wind farm,wind,Spain,MWh,operating,18720.0,2003.0,Iberdrola Renovables Energia SA,39.858,-1.5798,https://gem.wiki/Cruz_wind_farm,Castilla_la_Mancha
Cuesta Colorada wind farm,wind,Spain,MWh,operating,36000.0,2003.0,Iberdrola Renovables Energia SA,39.4663,-2.2057,https://gem.wiki/Cuesta_Colorada_wind_farm,Castilla_la_Mancha
Cuesta Mañera wind farm,wind,Spain,MWh,operating,36000.0,2008.0,Renovalia Energy Group,41.9161,-4.7803,https://gem.wiki/Cuesta_Mañera_wind_farm,Castilla_León
Cuesta Mayor wind farm,wind,Spain,MWh,pre-construction,25200.0,,,43.061,-4.0834,https://gem.wiki/Cuesta_Mayor_wind_farm,Cantabria
Cueva Dorada wind farm,wind,Spain,MWh,operating,14400.0,2003.0,Acciona Energía [50%],37.1701,-4.1501,https://gem.wiki/Cueva_Dorada_wind_farm,Andalucía
Cuevas Del Velasco wind farm,wind,Spain,MWh,operating,75600.0,2022.0,Azora Capital,40.0086,-2.5734,https://gem.wiki/Cuevas_Del_Velasco_wind_farm,Castilla_la_Mancha
Curiscao wind farm,wind,Spain,MWh,operating,30960.0,2007.0,EDP Renovables España,43.4712,-6.309,https://gem.wiki/Curiscao_wind_farm,Asturias
Dehesa Del Coscojar wind farm,wind,Spain,MWh,operating,10800.0,2000.0,Grupo Jorge,41.712,-1.264,https://gem.wiki/Dehesa_Del_Coscojar_wind_farm,Aragón
Dehesa Virginia wind farm,wind,Spain,MWh,operating,21600.0,2007.0,Acciona Energía,39.068,-1.343,https://gem.wiki/Dehesa_Virginia_wind_farm,Castilla_la_Mancha
Dehesilla wind farm,wind,Spain,MWh,operating,33840.0,,Inversiones Empresariales Vapat SL,41.914,-4.7801,https://gem.wiki/Dehesilla_wind_farm,Castilla_León
Dehesilla wind farm,wind,Spain,MWh,operating,33840.0,2011.0,Inversiones Empresariales Vapat SL,41.914,-4.7801,https://gem.wiki/Dehesilla_wind_farm,Castilla_León
Derramador wind farm,wind,Spain,MWh,operating,36000.0,2022.0,Elawan Energy,38.921,-1.7247,https://gem.wiki/Derramador_wind_farm,Castilla_la_Mancha
Desaguila wind farm,wind,Spain,MWh,cancelled,14400.0,,,41.7323,-1.3139,https://gem.wiki/Desaguila_wind_farm,Aragón
Deva wind farm,wind,Spain,MWh,operating,28800.0,2003.0,Acciona Energía,42.2656,-8.2704,https://gem.wiki/Deva_wind_farm,Galicia
Dian wind farm,wind,Spain,MWh,construction,36000.0,2023.0,Forestalia,41.3787,-0.7639,https://gem.wiki/Dian_wind_farm,Aragón
Diana wind farm,wind,Spain,MWh,pre-construction,69120.0,,Capital Energy,41.3787,-0.7639,https://gem.wiki/Diana_wind_farm,Aragón
Do Vilan wind farm,wind,Spain,MWh,operating,12167.999999999998,,Enel Green Power,43.153,-9.2045,https://gem.wiki/Do_Vilan_wind_farm,Galicia
