project,unit,capacity,type,status,start_year,owner,operator,country,url,lat,lng,accuracy
Donggang nuclear power plant,2,1150.0,nuclear,cancelled,,China Huadian Group CO LTD,,China,https://gem.wiki/Donggang_nuclear_power_plant,39.7895,123.5988,Approximate
Donggang nuclear power plant,3,1150.0,nuclear,cancelled,,China Huadian Group CO LTD,,China,https://gem.wiki/Donggang_nuclear_power_plant,39.7895,123.5988,Approximate
Donggang nuclear power plant,4,1150.0,nuclear,cancelled,,China Huadian Group CO LTD,,China,https://gem.wiki/Donggang_nuclear_power_plant,39.7895,123.5988,Approximate
Fangchenggang nuclear power plant,1-1,1086.0,nuclear,operating,2016.0,Guangxi Fangchenggang CGN Nuclear Power Industry Investment CO LTD [61%]; Guangxi Guangtou Energy Group CO LTD [39%],Guangxi Fangchenggang Nuclear Power CO LTD,China,https://gem.wiki/Fangchenggang_nuclear_power_plant,21.5766,108.4795,Approximate
Fangchenggang nuclear power plant,1-2,1086.0,nuclear,operating,2016.0,Guangxi Fangchenggang CGN Nuclear Power Industry Investment CO LTD [61%]; Guangxi Guangtou Energy Group CO LTD [39%],Guangxi Fangchenggang Nuclear Power CO LTD,China,https://gem.wiki/Fangchenggang_nuclear_power_plant,21.5766,108.4795,Approximate
Fangchenggang nuclear power plant,2-3,1180.0,nuclear,operating,2023.0,Guangxi Fangchenggang CGN Nuclear Power Industry Investment CO LTD [61%]; Guangxi Guangtou Energy Group CO LTD [39%],Guangxi Fangchenggang Nuclear Power CO LTD,China,https://gem.wiki/Fangchenggang_nuclear_power_plant,21.5766,108.4795,Approximate
Fangchenggang nuclear power plant,2-4,1180.0,nuclear,construction,,Guangxi Fangchenggang CGN Nuclear Power Industry Investment CO LTD [61%]; Guangxi Guangtou Energy Group CO LTD [39%],Guangxi Fangchenggang Nuclear Power CO LTD,China,https://gem.wiki/Fangchenggang_nuclear_power_plant,21.5766,108.4795,Approximate
Fangchenggang nuclear power plant,5,1150.0,nuclear,pre-construction,,Guangxi Fangchenggang CGN Nuclear Power Industry Investment CO LTD [61%]; Guangxi Guangtou Energy Group CO LTD [39%],Guangxi Fangchenggang Nuclear Power CO LTD,China,https://gem.wiki/Fangchenggang_nuclear_power_plant,21.5766,108.4795,Approximate
Fangchenggang nuclear power plant,6,1150.0,nuclear,pre-construction,,Guangxi Fangchenggang CGN Nuclear Power Industry Investment CO LTD [61%]; Guangxi Guangtou Energy Group CO LTD [39%],Guangxi Fangchenggang Nuclear Power CO LTD,China,https://gem.wiki/Fangchenggang_nuclear_power_plant,21.5766,108.4795,Approximate
Fangjiashan nuclear power plant,1,1089.0,nuclear,operating,2014.0,China National Nuclear CORP,Qinshan Nuclear Power CO,China,https://gem.wiki/Fangjiashan_nuclear_power_plant,30.7535,120.7589,Approximate
Fangjiashan nuclear power plant,2,1089.0,nuclear,operating,2015.0,China National Nuclear CORP,Qinshan Nuclear Power CO,China,https://gem.wiki/Fangjiashan_nuclear_power_plant,30.7535,120.7589,Approximate
Fuling nuclear power plant,1,1250.0,nuclear,cancelled,,State Power Investment Group CO LTD,,China,https://gem.wiki/Fuling_nuclear_power_plant,29.85131,107.5308,Approximate
Fuling nuclear power plant,2,1250.0,nuclear,cancelled,,State Power Investment Group CO LTD,,China,https://gem.wiki/Fuling_nuclear_power_plant,29.85131,107.5308,Approximate
Fuling nuclear power plant,3,1250.0,nuclear,cancelled,,State Power Investment Group CO LTD,,China,https://gem.wiki/Fuling_nuclear_power_plant,29.85131,107.5308,Approximate
Fuling nuclear power plant,4,1250.0,nuclear,cancelled,,State Power Investment Group CO LTD,,China,https://gem.wiki/Fuling_nuclear_power_plant,29.85131,107.5308,Approximate
Fuqing nuclear power plant,1,1089.0,nuclear,operating,2014.0,China Nuclear Power CO LTD [51%]; Huadian New Energy Group CO LTD [39%]; Fujian Investment and Development Group CO LTD [10%],Fujian Fuqing Nuclear Power CO LTD,China,https://gem.wiki/Fuqing_nuclear_power_plant,25.4403,119.4426,Exact
Fuqing nuclear power plant,2,1089.0,nuclear,operating,2015.0,China Nuclear Power CO LTD [51%]; Huadian New Energy Group CO LTD [39%]; Fujian Investment and Development Group CO LTD [10%],Fujian Fuqing Nuclear Power CO LTD,China,https://gem.wiki/Fuqing_nuclear_power_plant,25.4403,119.4426,Exact
Fuqing nuclear power plant,3,1089.0,nuclear,operating,2016.0,China Nuclear Power CO LTD [51%]; Huadian New Energy Group CO LTD [39%]; Fujian Investment and Development Group CO LTD [10%],Fujian Fuqing Nuclear Power CO LTD,China,https://gem.wiki/Fuqing_nuclear_power_plant,25.4403,119.4426,Exact
Fuqing nuclear power plant,4,1089.0,nuclear,operating,2017.0,China Nuclear Power CO LTD [51%]; Huadian New Energy Group CO LTD [39%]; Fujian Investment and Development Group CO LTD [10%],Fujian Fuqing Nuclear Power CO LTD,China,https://gem.wiki/Fuqing_nuclear_power_plant,25.4403,119.4426,Exact
Fuqing nuclear power plant,5,1150.0,nuclear,operating,2021.0,China Nuclear Power CO LTD [51%]; Huadian New Energy Group CO LTD [39%]; Fujian Investment and Development Group CO LTD [10%],Fujian Fuqing Nuclear Power CO LTD,China,https://gem.wiki/Fuqing_nuclear_power_plant,25.4403,119.4426,Exact
Fuqing nuclear power plant,6,1150.0,nuclear,operating,2022.0,China Nuclear Power CO LTD [51%]; Huadian New Energy Group CO LTD [39%]; Fujian Investment and Development Group CO LTD [10%],Fujian Fuqing Nuclear Power CO LTD,China,https://gem.wiki/Fuqing_nuclear_power_plant,25.4403,119.4426,Exact
Gansu Wuwei Thorium Molten Salt Reactor nuclear power plant,,2.0,nuclear,construction,,Chinese Academy of Sciences,"Shanghai Institute of Applied Physics, Chinese Academy of Sciences",China,https://gem.wiki/Gansu_Wuwei_Thorium_Molten_Salt_Reactor_nuclear_power_plant,38.9487,102.4747,Approximate
Ganzhou nuclear power plant,1-1,1250.0,nuclear,cancelled,,China General Nuclear Power Group CO LTD,,China,https://gem.wiki/Ganzhou_nuclear_power_plant,25.82845,114.9461,Approximate
Ganzhou nuclear power plant,1-2,1250.0,nuclear,cancelled,,China General Nuclear Power Group CO LTD,,China,https://gem.wiki/Ganzhou_nuclear_power_plant,25.82845,114.9461,Approximate
Ganzhou nuclear power plant,3,1250.0,nuclear,cancelled,,China General Nuclear Power Group CO LTD,,China,https://gem.wiki/Ganzhou_nuclear_power_plant,25.82845,114.9461,Approximate
Ganzhou nuclear power plant,4,1250.0,nuclear,cancelled,,China General Nuclear Power Group CO LTD,,China,https://gem.wiki/Ganzhou_nuclear_power_plant,25.82845,114.9461,Approximate
Guizhou Small Reactor nuclear power plant,1,100.0,nuclear,cancelled,,China Guangdong Nuclear Power Group CO LTD,China Guangdong Nuclear Power Group CO LTD,China,https://gem.wiki/Guizhou_Small_Reactor_nuclear_power_plant,27.7373,109.1852,Approximate
Guizhou Small Reactor nuclear power plant,2,100.0,nuclear,cancelled,,China Guangdong Nuclear Power Group CO LTD,China Guangdong Nuclear Power Group CO LTD,China,https://gem.wiki/Guizhou_Small_Reactor_nuclear_power_plant,27.7373,109.1852,Approximate
Haifeng nuclear power plant,1,1250.0,nuclear,cancelled,,China National Nuclear CORP,Preparatory Office of Guangdong Haifeng Nuclear Power CO LTD,China,https://gem.wiki/Haifeng_nuclear_power_plant,22.7913,115.1827,Approximate
Haifeng nuclear power plant,2,1250.0,nuclear,cancelled,,China National Nuclear CORP,Preparatory Office of Guangdong Haifeng Nuclear Power CO LTD,China,https://gem.wiki/Haifeng_nuclear_power_plant,22.7913,115.1827,Approximate
Haixing nuclear power plant,1-1,1250.0,nuclear,pre-construction,,China National Nuclear Power CO LTD [51%]; Huadian International Power CO LTD [39%]; Hebei Jiantou Energy Investment CO LTD [10%],Zhonghe Huadian Hebei Nuclear Power CO LTD,China,https://gem.wiki/Haixing_nuclear_power_plant,38.1061,117.72401,Approximate
Haixing nuclear power plant,1-2,1250.0,nuclear,pre-construction,,China National Nuclear Power CO LTD [51%]; Huadian International Power CO LTD [39%]; Hebei Jiantou Energy Investment CO LTD [10%],Zhonghe Huadian Hebei Nuclear Power CO LTD,China,https://gem.wiki/Haixing_nuclear_power_plant,38.1061,117.72401,Approximate
Haixing nuclear power plant,3,1250.0,nuclear,announced,,China National Nuclear Power CO LTD [51%]; Huadian International Power CO LTD [39%]; Hebei Jiantou Energy Investment CO LTD [10%],Zhonghe Huadian Hebei Nuclear Power CO LTD,China,https://gem.wiki/Haixing_nuclear_power_plant,38.1061,117.72401,Approximate
Haixing nuclear power plant,4,1250.0,nuclear,announced,,China National Nuclear Power CO LTD [51%]; Huadian International Power CO LTD [39%]; Hebei Jiantou Energy Investment CO LTD [10%],Zhonghe Huadian Hebei Nuclear Power CO LTD,China,https://gem.wiki/Haixing_nuclear_power_plant,38.1061,117.72401,Approximate
Haixing nuclear power plant,5,1250.0,nuclear,announced,,China National Nuclear Power CO LTD [51%]; Huadian International Power CO LTD [39%]; Hebei Jiantou Energy Investment CO LTD [10%],Zhonghe Huadian Hebei Nuclear Power CO LTD,China,https://gem.wiki/Haixing_nuclear_power_plant,38.1061,117.72401,Approximate
Haixing nuclear power plant,6,1250.0,nuclear,announced,,China National Nuclear Power CO LTD [51%]; Huadian International Power CO LTD [39%]; Hebei Jiantou Energy Investment CO LTD [10%],Zhonghe Huadian Hebei Nuclear Power CO LTD,China,https://gem.wiki/Haixing_nuclear_power_plant,38.1061,117.72401,Approximate
Haiyang nuclear power plant,1-1,1250.0,nuclear,operating,2018.0,State Power Investment Nuclear Energy CO LTD [65%]; Shandong Development Investment Holding Group CO LTD [10%]; Yantai Blue Sky Investment Holdings CO LTD [10%]; Huaneng Nuclear Power Development CO LTD [5%]; National Energy Investment Group CO LTD [5%]; China National Nuclear Power CO LTD [5%],Shandong Nuclear Power CO LTD,China,https://gem.wiki/Haiyang_nuclear_power_plant,36.77701,121.1585,Approximate
Haiyang nuclear power plant,1-2,1250.0,nuclear,operating,2019.0,State Power Investment Nuclear Energy CO LTD [65%]; Shandong Development Investment Holding Group CO LTD [10%]; Yantai Blue Sky Investment Holdings CO LTD [10%]; Huaneng Nuclear Power Development CO LTD [5%]; National Energy Investment Group CO LTD [5%]; China National Nuclear Power CO LTD [5%],Shandong Nuclear Power CO LTD,China,https://gem.wiki/Haiyang_nuclear_power_plant,36.77701,121.1585,Approximate
Haiyang nuclear power plant,2-3,1253.0,nuclear,construction,2027.0,State Power Investment Nuclear Energy CO LTD [65%]; Shandong Development Investment Holding Group CO LTD [10%]; Yantai Blue Sky Investment Holdings CO LTD [10%]; Huaneng Nuclear Power Development CO LTD [5%]; National Energy Investment Group CO LTD [5%]; China National Nuclear Power CO LTD [5%],Shandong Nuclear Power CO LTD,China,https://gem.wiki/Haiyang_nuclear_power_plant,36.77701,121.1585,Approximate
Haiyang nuclear power plant,2-4,1253.0,nuclear,construction,2027.0,State Power Investment Nuclear Energy CO LTD [65%]; Shandong Development Investment Holding Group CO LTD [10%]; Yantai Blue Sky Investment Holdings CO LTD [10%]; Huaneng Nuclear Power Development CO LTD [5%]; National Energy Investment Group CO LTD [5%]; China National Nuclear Power CO LTD [5%],Shandong Nuclear Power CO LTD,China,https://gem.wiki/Haiyang_nuclear_power_plant,36.77701,121.1585,Approximate
Haiyang nuclear power plant,5,1250.0,nuclear,pre-construction,2028.0,State Power Investment Nuclear Energy CO LTD [65%]; Shandong Development Investment Holding Group CO LTD [10%]; Yantai Blue Sky Investment Holdings CO LTD [10%]; Huaneng Nuclear Power Development CO LTD [5%]; National Energy Investment Group CO LTD [5%]; China National Nuclear Power CO LTD [5%],Shandong Nuclear Power CO LTD,China,https://gem.wiki/Haiyang_nuclear_power_plant,36.77701,121.1585,Approximate
Haiyang nuclear power plant,6,1250.0,nuclear,pre-construction,,State Power Investment Nuclear Energy CO LTD [65%]; Shandong Development Investment Holding Group CO LTD [10%]; Yantai Blue Sky Investment Holdings CO LTD [10%]; Huaneng Nuclear Power Development CO LTD [5%]; National Energy Investment Group CO LTD [5%]; China National Nuclear Power CO LTD [5%],Shandong Nuclear Power CO LTD,China,https://gem.wiki/Haiyang_nuclear_power_plant,36.77701,121.1585,Approximate
Hengren nuclear power plant,1,1250.0,nuclear,cancelled,,State Power Investment Group CO LTD,,China,https://gem.wiki/Hengren_nuclear_power_plant,41.2832,125.3401,Approximate
Hengren nuclear power plant,2,1250.0,nuclear,cancelled,,State Power Investment Group CO LTD,,China,https://gem.wiki/Hengren_nuclear_power_plant,41.2832,125.3401,Approximate
Hengren nuclear power plant,3,1250.0,nuclear,cancelled,,State Power Investment Group CO LTD,,China,https://gem.wiki/Hengren_nuclear_power_plant,41.2832,125.3401,Approximate
Hengren nuclear power plant,4,1250.0,nuclear,cancelled,,State Power Investment Group CO LTD,,China,https://gem.wiki/Hengren_nuclear_power_plant,41.2832,125.3401,Approximate
Hengyang nuclear power plant,1,1000.0,nuclear,cancelled,,China Guodian CORP,,China,https://gem.wiki/Hengyang_nuclear_power_plant,26.6393,112.4307,Approximate
Hengyang nuclear power plant,2,1000.0,nuclear,cancelled,,China Guodian CORP,,China,https://gem.wiki/Hengyang_nuclear_power_plant,26.6393,112.4307,Approximate
Hengyang nuclear power plant,3,1000.0,nuclear,cancelled,,China Guodian CORP,,China,https://gem.wiki/Hengyang_nuclear_power_plant,26.6393,112.4307,Approximate
Hengyang nuclear power plant,4,1000.0,nuclear,cancelled,,China Guodian CORP,,China,https://gem.wiki/Hengyang_nuclear_power_plant,26.6393,112.4307,Approximate
Heyuan nuclear power plant,1,1000.0,nuclear,cancelled,,China National Nuclear CORP,Guangdong Heyuan Nuclear Power CO LTD Preparatory Office,China,https://gem.wiki/Heyuan_nuclear_power_plant,24.0987,115.2447,Approximate
Heyuan nuclear power plant,2,1000.0,nuclear,cancelled,,China National Nuclear CORP,Guangdong Heyuan Nuclear Power CO LTD Preparatory Office,China,https://gem.wiki/Heyuan_nuclear_power_plant,24.0987,115.2447,Approximate
Heyuan nuclear power plant,3,1000.0,nuclear,cancelled,,China National Nuclear CORP,Guangdong Heyuan Nuclear Power CO LTD Preparatory Office,China,https://gem.wiki/Heyuan_nuclear_power_plant,24.0987,115.2447,Approximate
Heyuan nuclear power plant,4,1000.0,nuclear,cancelled,,China National Nuclear CORP,Guangdong Heyuan Nuclear Power CO LTD Preparatory Office,China,https://gem.wiki/Heyuan_nuclear_power_plant,24.0987,115.2447,Approximate
Hongyanhe nuclear power plant,1-1,1119.0,nuclear,operating,2013.0,CGNPC Nuclear Power Investment CO LTD [45%]; State Power Investment Nuclear Energy CO LTD [45%]; Dalian Urban Construction Investment Group CO LTD [10%],Liaoning Hongyanhe Nuclear Power CO LTD,China,https://gem.wiki/Hongyanhe_nuclear_power_plant,39.7964,121.4774,Exact
Hongyanhe nuclear power plant,1-2,1119.0,nuclear,operating,2014.0,CGNPC Nuclear Power Investment CO LTD [45%]; State Power Investment Nuclear Energy CO LTD [45%]; Dalian Urban Construction Investment Group CO LTD [10%],Liaoning Hongyanhe Nuclear Power CO LTD,China,https://gem.wiki/Hongyanhe_nuclear_power_plant,39.7964,121.4774,Exact
Hongyanhe nuclear power plant,1-3,1119.0,nuclear,operating,2015.0,CGNPC Nuclear Power Investment CO LTD [45%]; State Power Investment Nuclear Energy CO LTD [45%]; Dalian Urban Construction Investment Group CO LTD [10%],Liaoning Hongyanhe Nuclear Power CO LTD,China,https://gem.wiki/Hongyanhe_nuclear_power_plant,39.7964,121.4774,Exact
Hongyanhe nuclear power plant,1-4,1119.0,nuclear,operating,2016.0,CGNPC Nuclear Power Investment CO LTD [45%]; State Power Investment Nuclear Energy CO LTD [45%]; Dalian Urban Construction Investment Group CO LTD [10%],Liaoning Hongyanhe Nuclear Power CO LTD,China,https://gem.wiki/Hongyanhe_nuclear_power_plant,39.7964,121.4774,Exact
Hongyanhe nuclear power plant,2-5,1119.0,nuclear,operating,2021.0,CGNPC Nuclear Power Investment CO LTD [45%]; State Power Investment Nuclear Energy CO LTD [45%]; Dalian Urban Construction Investment Group CO LTD [10%],Liaoning Hongyanhe Nuclear Power CO LTD,China,https://gem.wiki/Hongyanhe_nuclear_power_plant,39.7964,121.4774,Exact
Hongyanhe nuclear power plant,2-6,1119.0,nuclear,operating,2022.0,CGNPC Nuclear Power Investment CO LTD [45%]; State Power Investment Nuclear Energy CO LTD [45%]; Dalian Urban Construction Investment Group CO LTD [10%],Liaoning Hongyanhe Nuclear Power CO LTD,China,https://gem.wiki/Hongyanhe_nuclear_power_plant,39.7964,121.4774,Exact
Jiamusi nuclear power plant,1,1000.0,nuclear,cancelled,,China General Nuclear Power Group CO LTD,,China,https://gem.wiki/Jiamusi_nuclear_power_plant,46.8015,130.3222,Approximate
Jiamusi nuclear power plant,2,1000.0,nuclear,cancelled,,China General Nuclear Power Group CO LTD,,China,https://gem.wiki/Jiamusi_nuclear_power_plant,46.8015,130.3222,Approximate
Jiamusi nuclear power plant,3,1000.0,nuclear,cancelled,,China General Nuclear Power Group CO LTD,,China,https://gem.wiki/Jiamusi_nuclear_power_plant,46.8015,130.3222,Approximate
Jiamusi nuclear power plant,4,1000.0,nuclear,cancelled,,China General Nuclear Power Group CO LTD,,China,https://gem.wiki/Jiamusi_nuclear_power_plant,46.8015,130.3222,Approximate
Jiangxi Pengze nuclear power plant,1-1,1000.0,nuclear,cancelled,,State Power Investment Group CO LTD,CPI Jiangxi Nuclear Power CO LTD,China,https://gem.wiki/Jiangxi_Pengze_nuclear_power_plant,29.9778,116.6417,Approximate
Jiangxi Pengze nuclear power plant,1-2,1000.0,nuclear,cancelled,,State Power Investment Group CO LTD,CPI Jiangxi Nuclear Power CO LTD,China,https://gem.wiki/Jiangxi_Pengze_nuclear_power_plant,29.9778,116.6417,Approximate
Jiangxi Pengze nuclear power plant,3,1000.0,nuclear,cancelled,,State Power Investment Group CO LTD,CPI Jiangxi Nuclear Power CO LTD,China,https://gem.wiki/Jiangxi_Pengze_nuclear_power_plant,29.9778,116.6417,Approximate
Jiangxi Pengze nuclear power plant,4,1000.0,nuclear,cancelled,,State Power Investment Group CO LTD,CPI Jiangxi Nuclear Power CO LTD,China,https://gem.wiki/Jiangxi_Pengze_nuclear_power_plant,29.9778,116.6417,Approximate
Jieyang nuclear power plant,1-1,1250.0,nuclear,cancelled,,China General Nuclear Power Group CO LTD,China General Nuclear Power Group CO LTD,China,https://gem.wiki/Jieyang_nuclear_power_plant,23.5544,116.3692,Approximate
Jieyang nuclear power plant,1-2,1250.0,nuclear,cancelled,,China General Nuclear Power Group CO LTD,China General Nuclear Power Group CO LTD,China,https://gem.wiki/Jieyang_nuclear_power_plant,23.5544,116.3692,Approximate
Jieyang nuclear power plant,3,1250.0,nuclear,cancelled,,China General Nuclear Power Group CO LTD,China General Nuclear Power Group CO LTD,China,https://gem.wiki/Jieyang_nuclear_power_plant,23.5544,116.3692,Approximate
Jieyang nuclear power plant,4,1250.0,nuclear,cancelled,,China General Nuclear Power Group CO LTD,China General Nuclear Power Group CO LTD,China,https://gem.wiki/Jieyang_nuclear_power_plant,23.5544,116.3692,Approximate
Jieyang nuclear power plant,5,1000.0,nuclear,cancelled,,China General Nuclear Power Group CO LTD,China General Nuclear Power Group CO LTD,China,https://gem.wiki/Jieyang_nuclear_power_plant,23.5544,116.3692,Approximate
Jieyang nuclear power plant,6,1000.0,nuclear,cancelled,,China General Nuclear Power Group CO LTD,China General Nuclear Power Group CO LTD,China,https://gem.wiki/Jieyang_nuclear_power_plant,23.5544,116.3692,Approximate
Jingyu Chisong nuclear power plant,1,1250.0,nuclear,cancelled,,State Nuclear Power Technology CORP LTD,CPI Jilin Nuclear Power CO LTD,China,https://gem.wiki/Jingyu_Chisong_nuclear_power_plant,42.5784,127.0034,Approximate
Jingyu Chisong nuclear power plant,2,1250.0,nuclear,cancelled,,State Nuclear Power Technology CORP LTD,CPI Jilin Nuclear Power CO LTD,China,https://gem.wiki/Jingyu_Chisong_nuclear_power_plant,42.5784,127.0034,Approximate
Jingyu Chisong nuclear power plant,3,1250.0,nuclear,cancelled,,State Nuclear Power Technology CORP LTD,CPI Jilin Nuclear Power CO LTD,China,https://gem.wiki/Jingyu_Chisong_nuclear_power_plant,42.5784,127.0034,Approximate
Jingyu Chisong nuclear power plant,4,1250.0,nuclear,cancelled,,State Nuclear Power Technology CORP LTD,CPI Jilin Nuclear Power CO LTD,China,https://gem.wiki/Jingyu_Chisong_nuclear_power_plant,42.5784,127.0034,Approximate
Jinqimen nuclear power plant,1-1,1200.0,nuclear,pre-construction,2028.0,China National Nuclear Power CO LTD [50%]; Zhejiang Energy Group CO LTD [50%],CNNC Zheneng Energy CO LTD,China,https://gem.wiki/Jinqimen_nuclear_power_plant,29.0564,121.9448,Approximate
Jinqimen nuclear power plant,1-2,1200.0,nuclear,pre-construction,,China National Nuclear Power CO LTD [50%]; Zhejiang Energy Group CO LTD [50%],CNNC Zheneng Energy CO LTD,China,https://gem.wiki/Jinqimen_nuclear_power_plant,29.0564,121.9448,Approximate
Jinqimen nuclear power plant,3,1200.0,nuclear,announced,,China National Nuclear Power CO LTD [50%]; Zhejiang Energy Group CO LTD [50%],CNNC Zheneng Energy CO LTD,China,https://gem.wiki/Jinqimen_nuclear_power_plant,29.0564,121.9448,Approximate
Jinqimen nuclear power plant,4,1200.0,nuclear,announced,,China National Nuclear Power CO LTD [50%]; Zhejiang Energy Group CO LTD [50%],CNNC Zheneng Energy CO LTD,China,https://gem.wiki/Jinqimen_nuclear_power_plant,29.0564,121.9448,Approximate
Jinqimen nuclear power plant,5,1200.0,nuclear,announced,,China National Nuclear Power CO LTD [50%]; Zhejiang Energy Group CO LTD [50%],CNNC Zheneng Energy CO LTD,China,https://gem.wiki/Jinqimen_nuclear_power_plant,29.0564,121.9448,Approximate
Jinqimen nuclear power plant,6,1200.0,nuclear,announced,,China National Nuclear Power CO LTD [50%]; Zhejiang Energy Group CO LTD [50%],CNNC Zheneng Energy CO LTD,China,https://gem.wiki/Jinqimen_nuclear_power_plant,29.0564,121.9448,Approximate
