project,type,country,unit,status,capacity,start_year,owner,lat,lng,url
Era Del Pico wind farm,wind,Spain,,operating,12.0,2006.0,EDP Renovables España,42.581,-6.4678,https://gem.wiki/Era_Del_Pico_wind_farm
Escalon wind farm,wind,Spain,,operating,30.0,,Iberdrola Renovables Energia SA,40.1669,-4.4048,https://gem.wiki/Escalon_wind_farm
Escobados wind farm,wind,Spain,,pre-construction,49.0,,Abei Energy,42.743,-3.5806,https://gem.wiki/Escobados_wind_farm
Escucha wind farm,wind,Spain,,operating,19.0,2001.0,Enel Green Power España,40.767,-0.805,https://gem.wiki/Escucha_wind_farm
Escurrillo wind farm,wind,Spain,,operating,50.0,2003.0,Iberdrola Renovables Energia SA,42.2586,-2.197,https://gem.wiki/Escurrillo_wind_farm
Espina wind farm,wind,Spain,,operating,16.0,2009.0,URIEL Renewables INC,42.7401,-6.1601,https://gem.wiki/Espina_wind_farm
Espina wind farm,wind,Spain,,pre-construction,23.0,,Naturgy; URIEL Renewables INC; ERBI Energía,42.5892,-5.5633,https://gem.wiki/Espina_wind_farm
Esquileo wind farm,wind,Spain,,operating,47.0,2010.0,Inversiones Empresariales Vapat SL,41.914,-4.7801,https://gem.wiki/Esquileo_wind_farm
Estacas De Trueba wind farm,wind,Spain,,construction,49.0,2023.0,Villar Mir Energía (VME),43.009,-3.7409,https://gem.wiki/Estacas_De_Trueba_wind_farm
Esteve wind farm,wind,Spain,,pre-construction,13.0,,Naturgy,41.5977,1.4434,https://gem.wiki/Esteve_wind_farm
Estivada wind farm,wind,Spain,,pre-construction,36.0,,Capital Energy,43.6125,-7.5878,https://gem.wiki/Estivada_wind_farm
Experimental Las Balsas-Sierra De Alaiz wind farm,wind,Spain,,operating,12.0,2012.0,Acciona Energía,42.7048,-1.5072,https://gem.wiki/Experimental_Las_Balsas-Sierra_De_Alaiz_wind_farm
Faladoira wind farm,wind,Spain,,operating,24.0,2002.0,Enel Green Power España,43.5264,-7.8124,https://gem.wiki/Faladoira_wind_farm
Farelo wind farm,wind,Spain,,operating,29.0,2005.0,Enerfin Resources CO,42.7447,-7.9388,https://gem.wiki/Farelo_wind_farm
Farlán wind farm,wind,Spain,,operating,41.0,2019.0,Enel Green Power España,41.084,-0.741,https://gem.wiki/Farlán_wind_farm
Farrapa wind farm,wind,Spain,,operating,20.0,2008.0,Enel Green Power España; Elawan Energy,43.3829,-7.364,https://gem.wiki/Farrapa_wind_farm
Fatarella wind farm,wind,Spain,,operating,48.0,2011.0,EDP Renovables España; Ventient Energy,41.1752,0.4996,https://gem.wiki/Fatarella_wind_farm
Felga wind farm,wind,Spain,,pre-construction,21.0,,Greenalia,43.2341,-8.0161,https://gem.wiki/Felga_wind_farm
Felis wind farm,wind,Spain,,construction,50.0,2023.0,Forestalia,41.3787,-0.7639,https://gem.wiki/Felis_wind_farm
Ferreira wind farm,wind,Spain,,operating,50.0,2006.0,Iberdrola Renovables Energia SA,37.2174,-2.9997,https://gem.wiki/Ferreira_wind_farm
Ferriols wind farm,wind,Spain,,construction,72.0,2023.0,Green Capital Energy,41.5175,1.4336,https://gem.wiki/Ferriols_wind_farm
Filabres wind farm,wind,Spain,,pre-construction,153.0,,Capital Energy,37.0409,-2.2011,https://gem.wiki/Filabres_wind_farm
Finca De Mogán wind farm,wind,Spain,,operating,17.0,1998.0,Enel Green Power España,28.1644,-16.4456,https://gem.wiki/Finca_De_Mogán_wind_farm
Fiouco wind farm,wind,Spain,,operating,24.0,2005.0,Norvento Enerxia,43.4282,-7.5489,https://gem.wiki/Fiouco_wind_farm
Flagship Demonstrator wind farm,wind,Spain,,pre-construction,10.0,2025.0,Iberdrola Renovables Energia SA,27.9929,-15.357,https://gem.wiki/Flagship_Demonstrator_wind_farm
Flocan wind farm,wind,Spain,,shelved,25.0,,Esdras Automática SL,27.8701,-15.3394,https://gem.wiki/Flocan_wind_farm
Flotant-Plocan wind farm,wind,Spain,,pre-construction,10.0,,Plataforma Oceánica de Canarias (PLOCAN),27.9929,-15.357,https://gem.wiki/Flotant-Plocan_wind_farm
Folch wind farm,wind,Spain,,operating,50.0,2006.0,Acciona Energía [50%]; Med Wind [50%],40.4794,-0.1992,https://gem.wiki/Folch_wind_farm
Folch wind farm,wind,Spain,,operating,15.0,2006.0,Acciona Energía [50%]; Med Wind [50%],40.4912,-0.1875,https://gem.wiki/Folch_wind_farm
Fonsagrada wind farm,wind,Spain,,operating,46.0,2004.0,Acciona Energía,43.1301,-7.0701,https://gem.wiki/Fonsagrada_wind_farm
Fonsanta wind farm,wind,Spain,,pre-construction,50.0,,Greenalia,42.0989,-7.9511,https://gem.wiki/Fonsanta_wind_farm
Fonteavia wind farm,wind,Spain,,operating,21.0,2007.0,Acciona Energía,42.2201,-8.3701,https://gem.wiki/Fonteavia_wind_farm
Fonteavia wind farm,wind,Spain,,operating,29.0,2007.0,Acciona Energía,42.2101,-8.3701,https://gem.wiki/Fonteavia_wind_farm
Fontesilva wind farm,wind,Spain,,operating,22.0,2009.0,EDP Renovables España,43.1096,-8.8183,https://gem.wiki/Fontesilva_wind_farm
Fontus wind farm,wind,Spain,,construction,50.0,2023.0,Forestalia,41.3787,-0.7639,https://gem.wiki/Fontus_wind_farm
Forgoselo (Greenalia) wind farm,wind,Spain,,pre-construction,50.0,,Greenalia,43.371,-8.3959,https://gem.wiki/Forgoselo_(Greenalia)_wind_farm
Forgoselo (Iberdrola) wind farm,wind,Spain,,operating,24.0,2000.0,Iberdrola Renovables Energia SA,43.4747,-8.039,https://gem.wiki/Forgoselo_(Iberdrola)_wind_farm
Frausa wind farm,wind,Spain,,pre-construction,37.0,,,42.3893,2.9994,https://gem.wiki/Frausa_wind_farm
Fréscano wind farm,wind,Spain,,operating,24.0,2019.0,Naturgy,41.869,-1.479,https://gem.wiki/Fréscano_wind_farm
Friol wind farm,wind,Spain,,pre-construction,21.0,,Greenalia,43.0304,-7.7939,https://gem.wiki/Friol_wind_farm
Frontones wind farm,wind,Spain,,operating,50.0,2022.0,Elawan Energy,39.0527,-1.8355,https://gem.wiki/Frontones_wind_farm
Fuendetodos wind farm,wind,Spain,,operating,46.0,2003.0,Iberdrola Renovables Energia SA,41.345,-0.943,https://gem.wiki/Fuendetodos_wind_farm
Fuendetodos wind farm,wind,Spain,,operating,48.0,2003.0,Iberdrola Renovables Energia SA,41.379,-0.9601,https://gem.wiki/Fuendetodos_wind_farm
Fuente De Cantos wind farm,wind,Spain,,cancelled,28.0,,,38.2501,-6.3001,https://gem.wiki/Fuente_De_Cantos_wind_farm
Fuente De La Arena wind farm,wind,Spain,,operating,30.0,2007.0,Acciona Energía,38.9928,-1.3403,https://gem.wiki/Fuente_De_La_Arena_wind_farm
Fuente Salada wind farm,wind,Spain,,operating,46.0,2011.0,Iberdrola Renovables Energia SA,42.3319,-4.0584,https://gem.wiki/Fuente_Salada_wind_farm
Fuente Vaín wind farm,wind,Spain,,operating,32.0,,Ventient Energy,42.2754,-3.629,https://gem.wiki/Fuente_Vaín_wind_farm
Fuente-Álamo wind farm,wind,Spain,,operating,50.0,2022.0,Elawan Energy,38.921,-1.7247,https://gem.wiki/Fuente-Álamo_wind_farm
Fuenteblanca wind farm,wind,Spain,,operating,10.0,2021.0,Iberdrola Renovables Energia SA,42.3448,-3.6812,https://gem.wiki/Fuenteblanca_wind_farm
Fuentecillas wind farm,wind,Spain,,pre-construction,16.0,,,40.6123,-0.7539,https://gem.wiki/Fuentecillas_wind_farm
Fuentenosa wind farm,wind,Spain,,pre-construction,46.0,,Jenner Renewables,41.8664,-2.8997,https://gem.wiki/Fuentenosa_wind_farm
Fuentes wind farm,wind,Spain,,pre-construction,30.0,,Forestalia,41.5114,-0.6287,https://gem.wiki/Fuentes_wind_farm
Fuentes wind farm,wind,Spain,,pre-construction,30.0,,Forestalia,41.3787,-0.7639,https://gem.wiki/Fuentes_wind_farm
Fulgora wind farm,wind,Spain,,construction,50.0,2023.0,Forestalia,41.3787,-0.7639,https://gem.wiki/Fulgora_wind_farm
Gaioso wind farm,wind,Spain,,announced,13.0,,Greenalia,43.1501,-7.6852,https://gem.wiki/Gaioso_wind_farm
Galatea wind farm,wind,Spain,,pre-construction,49.0,2024.0,Enel Green Power España; URIEL Renewables INC,42.4161,2.8954,https://gem.wiki/Galatea_wind_farm
Galerna wind farm,wind,Spain,,pre-construction,56.0,,Greenalia,42.5937,-8.0423,https://gem.wiki/Galerna_wind_farm
Gamoide wind farm,wind,Spain,,operating,33.0,2006.0,Acciona Energía,43.5812,-7.4658,https://gem.wiki/Gamoide_wind_farm
Gamotal wind farm,wind,Spain,,pre-construction,30.0,,Capital Energy,43.4102,-6.8352,https://gem.wiki/Gamotal_wind_farm
Garciaz wind farm,wind,Spain,,pre-construction,50.0,,Iberdrola Renovables Energia SA,39.4131,-5.6276,https://gem.wiki/Garciaz_wind_farm
Gardeny wind farm,wind,Spain,,pre-construction,50.0,,,41.5551,1.0799,https://gem.wiki/Gardeny_wind_farm
Garma Blanca wind farm,wind,Spain,,construction,51.0,2023.0,Capital Energy,43.3983,-3.7389,https://gem.wiki/Garma_Blanca_wind_farm
Gato wind farm,wind,Spain,,pre-construction,25.0,,Greenalia,43.2341,-8.0161,https://gem.wiki/Gato_wind_farm
Gatún 1F wind farm,wind,Spain,,operating,17.0,2003.0,Iberdrola Renovables Energia SA,42.1514,-2.041,https://gem.wiki/Gatún_1F_wind_farm
Gatún wind farm,wind,Spain,,operating,50.0,2002.0,Iberdrola Renovables Energia SA,42.1514,-2.041,https://gem.wiki/Gatún_wind_farm
Gavilanes wind farm,wind,Spain,,operating,17.0,2003.0,Iberdrola Renovables Energia SA,38.6022,-1.2915,https://gem.wiki/Gavilanes_wind_farm
Gavilanes wind farm,wind,Spain,,operating,15.0,2007.0,Iberdrola Renovables Energia SA,38.608,-1.2758,https://gem.wiki/Gavilanes_wind_farm
Gavina Floating Offshore wind farm,wind,Spain,,pre-construction,500.0,,Iberdrola,42.185,3.1412,https://gem.wiki/Gavina_Floating_Offshore_wind_farm
GECAMA wind farm,wind,Spain,,pre-construction,329.2,,Enlight Renewable Energy,39.4826,-2.168,https://gem.wiki/GECAMA_wind_farm
GEROA Floating Offshore wind farm,wind,Spain,,pre-construction,45.0,2025.0,Saitec Offshore,43.4764,-2.9067,https://gem.wiki/GEROA_Floating_Offshore_wind_farm
Gilet wind farm,wind,Spain,,pre-construction,42.0,,Naturgy,41.7643,1.482,https://gem.wiki/Gilet_wind_farm
Gofio Floating Offshore wind farm,wind,Spain,,announced,50.0,,,28.2126,-16.524,https://gem.wiki/Gofio_Floating_Offshore_wind_farm
Gofio wind farm,wind,Spain,,pre-construction,50.0,2023.0,Greenalia,27.8701,-15.3394,https://gem.wiki/Gofio_wind_farm
Goia Peñote wind farm,wind,Spain,,operating,40.0,2005.0,Iberdrola Renovables Energia SA,43.4277,-7.6894,https://gem.wiki/Goia_Peñote_wind_farm
Gomera wind farm,wind,Spain,,operating,18.0,2010.0,Iberdrola Renovables Energia SA,37.237,-5.1028,https://gem.wiki/Gomera_wind_farm
Grado wind farm,wind,Spain,,operating,27.0,2005.0,Iberdrola Renovables Energia SA,39.877,-0.0558,https://gem.wiki/Grado_wind_farm
Graiade wind farm,wind,Spain,,operating,20.0,2008.0,Jealsa,42.726,-9.0049,https://gem.wiki/Graiade_wind_farm
Granadilla Offshore wind farm,wind,Spain,,pre-construction,50.0,,Capital Energy; BlueFloat Energy,28.0791,-16.4904,https://gem.wiki/Granadilla_Offshore_wind_farm
Granadilla wind farm,wind,Spain,,pre-construction,10.0,,Enel Green Power España,28.1291,-16.7593,https://gem.wiki/Granadilla_wind_farm
Guadalaviar wind farm,wind,Spain,,cancelled,356.0,,Energias Renovables Mediterráneas SA,39.5482,-0.4655,https://gem.wiki/Guadalaviar_wind_farm
Guadalopillo wind farm,wind,Spain,,pre-construction,49.0,,Forestalia,40.8198,-0.4501,https://gem.wiki/Guadalopillo_wind_farm
Guadalopillo wind farm,wind,Spain,,pre-construction,49.0,,Forestalia,40.7393,-0.6215,https://gem.wiki/Guadalopillo_wind_farm
Guanche wind farm,wind,Spain,,pre-construction,50.0,,Greenalia,27.8701,-15.3394,https://gem.wiki/Guanche_wind_farm
Guijo wind farm,wind,Spain,,operating,38.0,2008.0,Eolia Renovables SA (EOLIASUR),40.9671,-2.1613,https://gem.wiki/Guijo_wind_farm
Guijo wind farm,wind,Spain,,operating,26.0,2008.0,Eolia Renovables SA (EOLIASUR),40.9671,-2.1613,https://gem.wiki/Guijo_wind_farm
Guindalera wind farm,wind,Spain,,pre-construction,50.0,2023.0,Estudios y Proyectos Pradamap SL,41.8664,-2.8997,https://gem.wiki/Guindalera_wind_farm
Hayedo wind farm,wind,Spain,,pre-construction,46.0,,Jenner Renewables,41.8664,-2.8997,https://gem.wiki/Hayedo_wind_farm
Hazapierna wind farm,wind,Spain,,construction,49.5,,Capital Energy,41.5275,-2.4525,https://gem.wiki/Hazapierna_wind_farm
Hedroso-Aciberos wind farm,wind,Spain,,operating,31.0,2004.0,Grupo Ibereólica Renovables,42.0357,-6.9054,https://gem.wiki/Hedroso-Aciberos_wind_farm
Hedroso-Aciberos wind farm,wind,Spain,,operating,14.0,,Grupo Ibereólica Renovables,42.0357,-6.9054,https://gem.wiki/Hedroso-Aciberos_wind_farm
Hefesto wind farm,wind,Spain,,construction,50.0,2023.0,Forestalia,41.3787,-0.7639,https://gem.wiki/Hefesto_wind_farm
Helix wind farm,wind,Spain,,pre-construction,34.0,,,42.4236,2.9249,https://gem.wiki/Helix_wind_farm
Helix wind farm,wind,Spain,,pre-construction,34.0,,,42.4236,2.9249,https://gem.wiki/Helix_wind_farm
Henar wind farm,wind,Spain,,pre-construction,49.0,,Forestalia,41.284,-1.2122,https://gem.wiki/Henar_wind_farm
Henar wind farm,wind,Spain,,pre-construction,49.0,,Forestalia,41.284,-1.2122,https://gem.wiki/Henar_wind_farm
Henar wind farm,wind,Spain,,pre-construction,49.0,,Forestalia,41.3158,-1.0716,https://gem.wiki/Henar_wind_farm
Hermanas wind farm,wind,Spain,,cancelled,28.0,,,37.2829,-5.9209,https://gem.wiki/Hermanas_wind_farm
Herrera De Los Navarros wind farm,wind,Spain,,construction,35.0,,,41.2352,-1.0787,https://gem.wiki/Herrera_De_Los_Navarros_wind_farm
Herrera La Huesa wind farm,wind,Spain,,operating,32.0,2021.0,Iberdrola Renovables Energia SA,42.3616,-3.9304,https://gem.wiki/Herrera_La_Huesa_wind_farm
Hgp wind farm,wind,Spain,,pre-construction,165.0,,,42.2054,-3.7752,https://gem.wiki/Hgp_wind_farm
Higueruela wind farm,wind,Spain,,operating,38.0,1999.0,Iberdrola Renovables Energia SA,38.9772,-1.4429,https://gem.wiki/Higueruela_wind_farm
Hijes wind farm,wind,Spain,,operating,13.0,2005.0,Iberdrola Renovables Energia SA,41.2789,-3.0434,https://gem.wiki/Hijes_wind_farm
Hilada Honda wind farm,wind,Spain,,operating,20.0,2021.0,Repsol; Pontegadea Inversiones SL [49%],41.136,-0.999,https://gem.wiki/Hilada_Honda_wind_farm
Hinojal wind farm,wind,Spain,,operating,14.0,2007.0,Green Swell SL,36.0139,-5.6069,https://gem.wiki/Hinojal_wind_farm
Hiperión wind farm,wind,Spain,,operating,50.0,2011.0,Viesgo Renovables SL,41.8518,-2.2243,https://gem.wiki/Hiperión_wind_farm
Hocino wind farm,wind,Spain,,pre-construction,48.0,,Acciona Energía; Ibercaja,40.7751,-0.5529,https://gem.wiki/Hocino_wind_farm
Hontalbilla wind farm,wind,Spain,,operating,37.0,2004.0,Iberdrola Renovables Energia SA,41.3301,-2.6401,https://gem.wiki/Hontalbilla_wind_farm
Hontalbilla wind farm,wind,Spain,,operating,29.0,2004.0,Iberdrola Renovables Energia SA,41.3301,-2.5801,https://gem.wiki/Hontalbilla_wind_farm
Hornillos wind farm,wind,Spain,,operating,26.0,2007.0,Acciona Energía,41.9601,-4.2601,https://gem.wiki/Hornillos_wind_farm
Hoya De Lucas wind farm,wind,Spain,,construction,16.0,,DISA Group,28.1291,-16.7593,https://gem.wiki/Hoya_De_Lucas_wind_farm
Hoya Del Moral wind farm,wind,Spain,,cancelled,41.0,,,38.8299,-3.5781,https://gem.wiki/Hoya_Del_Moral_wind_farm
Hoya Gonzalo wind farm,wind,Spain,,operating,50.0,2006.0,EDP Renovables España,38.9579,-1.5568,https://gem.wiki/Hoya_Gonzalo_wind_farm
Hoyalta wind farm,wind,Spain,,construction,50.0,,Grupo SAMCA,40.5872,-0.9873,https://gem.wiki/Hoyalta_wind_farm
Hozalia wind farm,wind,Spain,,pre-construction,31.0,,Iberdrola Renovables Energia SA,42.5892,-5.5633,https://gem.wiki/Hozalia_wind_farm
Huéneja wind farm,wind,Spain,,operating,50.0,2006.0,Iberdrola Renovables Energia SA,37.1766,-2.9502,https://gem.wiki/Huéneja_wind_farm
Huracán wind farm,wind,Spain,,pre-construction,56.0,,Greenalia,42.7892,-8.7275,https://gem.wiki/Huracán_wind_farm
Hybrex Combined Generation Project wind farm,wind,Spain,,pre-construction,130.0,,Rust-Oleum,39.2241,-6.1502,https://gem.wiki/Hybrex_Combined_Generation_Project_wind_farm
Ibargoiti wind farm,wind,Spain,,operating,28.0,2002.0,Acciona Energía,42.6501,-1.4701,https://gem.wiki/Ibargoiti_wind_farm
Iberdrola Floating Offshore wind farm,wind,Spain,,pre-construction,300.0,2026.0,Iberdrola Renovables Energia SA,27.6501,-15.5601,https://gem.wiki/Iberdrola_Floating_Offshore_wind_farm
Iberlerma H2 wind farm,wind,Spain,,pre-construction,34.2,,,42.3458,-3.6969,https://gem.wiki/Iberlerma_H2_wind_farm
Iberos wind farm,wind,Spain,,pre-construction,49.0,,Enel Green Power España,40.7751,-0.5529,https://gem.wiki/Iberos_wind_farm
Icor wind farm,wind,Spain,,operating,21.0,2018.0,DISA Group,28.1524,-16.4802,https://gem.wiki/Icor_wind_farm
Igea wind farm,wind,Spain,,operating,28.0,2006.0,Iberdrola Renovables Energia SA,42.0143,-2.0678,https://gem.wiki/Igea_wind_farm
Iglesias wind farm,wind,Spain,,construction,94.0,2023.0,Iberdrola Renovables Energia SA; Global Ottowa,42.2976,-3.9892,https://gem.wiki/Iglesias_wind_farm
Irixo wind farm,wind,Spain,,operating,20.0,2007.0,Adelanta Group,42.5201,-8.1101,https://gem.wiki/Irixo_wind_farm
Iroite wind farm,wind,Spain,,pre-construction,23.0,,Capital Energy,42.6463,-8.8859,https://gem.wiki/Iroite_wind_farm
Isabela wind farm,wind,Spain,,operating,48.0,2001.0,Iberdrola Renovables Energia SA,38.7111,-2.1758,https://gem.wiki/Isabela_wind_farm
Isar-Yudego wind farm,wind,Spain,,pre-construction,90.0,,Global Ottowa,42.4179,-4.0433,https://gem.wiki/Isar-Yudego_wind_farm
Isidoro wind farm,wind,Spain,,announced,54.0,,Capital Energy,42.5624,-6.6033,https://gem.wiki/Isidoro_wind_farm
Itsaraz wind farm,wind,Spain,,pre-construction,52.8,2027.0,,43.1823,-2.1716,https://gem.wiki/Itsaraz_wind_farm
Ivorra wind farm,wind,Spain,,pre-construction,48.0,,,41.7721,1.395,https://gem.wiki/Ivorra_wind_farm
Izco wind farm,wind,Spain,,operating,33.0,1998.0,Acciona Energía,42.6417,-1.4197,https://gem.wiki/Izco_wind_farm
Jerez wind farm,wind,Spain,,operating,43.0,2009.0,Eolia Renovables SA (EOLIASUR) [80%]; URIEL Renewables INC,36.5827,-5.9878,https://gem.wiki/Jerez_wind_farm
Joluga wind farm,wind,Spain,,pre-construction,35.0,,Capital Energy,42.5644,-1.4595,https://gem.wiki/Joluga_wind_farm
Jubera wind farm,wind,Spain,,pre-construction,37.0,,,42.4728,-2.4211,https://gem.wiki/Jubera_wind_farm
Jubera wind farm,wind,Spain,,pre-construction,31.0,,,42.4728,-2.4211,https://gem.wiki/Jubera_wind_farm
Juno wind farm,wind,Spain,,operating,50.0,,RWE Innogy Aersa SAU; Eolia Renovables de Inversiones SCR SA,41.8401,-2.2501,https://gem.wiki/Juno_wind_farm
Kw Tarifa Repotenciado wind farm,wind,Spain,,operating,30.0,2019.0,Acciona Energía,36.0128,-5.6049,https://gem.wiki/Kw_Tarifa_Repotenciado_wind_farm
Kw Tarifa wind farm,wind,Spain,,retired,30.0,1995.0,Acciona Energía,36.0128,-5.6049,https://gem.wiki/Kw_Tarifa_wind_farm
L'Ebre wind farm,wind,Spain,,pre-construction,45.0,,,41.1805,0.568,https://gem.wiki/L'Ebre_wind_farm
L'Espona wind farm,wind,Spain,,pre-construction,15.0,,,41.7366,1.5745,https://gem.wiki/L'Espona_wind_farm
La Azubías wind farm,wind,Spain,,operating,46.0,,,41.738,-1.434,https://gem.wiki/La_Azubías_wind_farm
La Bahía De Cadíz Floating wind farm,wind,Spain,,announced,162.0,2026.0,Abei Energy,36.4644,-6.1982,https://gem.wiki/La_Bahía_De_Cadíz_Floating_wind_farm
La Bandera wind farm,wind,Spain,,operating,30.0,2000.0,Eólica de Navarra SL,42.074,-1.4726,https://gem.wiki/La_Bandera_wind_farm
La Bassa wind farm,wind,Spain,,pre-construction,50.0,,,41.8713,0.7193,https://gem.wiki/La_Bassa_wind_farm
La Bobia-San Isidro wind farm,wind,Spain,,operating,49.0,2002.0,Acciona Energía,43.3422,-6.8892,https://gem.wiki/La_Bobia-San_Isidro_wind_farm
La Brújula wind farm,wind,Spain,,operating,30.0,2006.0,EDP Renovables España,42.4384,-3.4865,https://gem.wiki/La_Brújula_wind_farm
La Cabaña wind farm,wind,Spain,,operating,42.0,2005.0,EDP Renovables España,39.234,-3.8525,https://gem.wiki/La_Cabaña_wind_farm
La Cabrera wind farm,wind,Spain,,operating,14.0,1999.0,Aciloe Energías Alternativas,39.4201,-0.7901,https://gem.wiki/La_Cabrera_wind_farm
La Caldera wind farm,wind,Spain,,operating,23.0,2009.0,Saeta Yield SA,42.5217,-3.7727,https://gem.wiki/La_Caldera_wind_farm
La Calzada wind farm,wind,Spain,,operating,32.0,2008.0,Eolia Renovables SA (EOLIASUR),42.5978,-3.7502,https://gem.wiki/La_Calzada_wind_farm
La Cámara wind farm,wind,Spain,,operating,18.0,2012.0,Siemens Gamesa Renewable Energy,36.9348,-4.8709,https://gem.wiki/La_Cámara_wind_farm
La Carracha wind farm,wind,Spain,,operating,50.0,2002.0,Falck Renewables Wind LTD [26%],41.5801,-1.1172,https://gem.wiki/La_Carracha_wind_farm
La Casetona wind farm,wind,Spain,,operating,28.0,2019.0,Iberdrola Renovables Energia SA,42.1824,-4.1521,https://gem.wiki/La_Casetona_wind_farm
La Celaya wind farm,wind,Spain,,operating,29.0,2005.0,EDP Renovables España,37.3449,-2.5091,https://gem.wiki/La_Celaya_wind_farm
La Cerradilla wind farm,wind,Spain,,operating,50.0,,Fomentos de Construcciones y Contratas (FCC),37.3449,-2.5091,https://gem.wiki/La_Cerradilla_wind_farm
La Cerradilla wind farm,wind,Spain,,operating,22.0,,Fomentos de Construcciones y Contratas (FCC),37.3449,-2.5091,https://gem.wiki/La_Cerradilla_wind_farm
La Comella wind farm,wind,Spain,,pre-construction,49.0,,Enel Green Power España,41.4401,0.8348,https://gem.wiki/La_Comella_wind_farm
La Cometa wind farm,wind,Spain,,construction,15.0,,Repsol,41.3787,-0.7639,https://gem.wiki/La_Cometa_wind_farm
La Cometa wind farm,wind,Spain,,construction,45.0,,Repsol; Forestalia,41.3787,-0.7639,https://gem.wiki/La_Cometa_wind_farm
