project,type,country,unit,status,capacity,start_year,owner,lat,lng,url
Haixing nuclear power plant,nuclear,China,1-1,pre-construction,1250.0,,China National Nuclear Power CO LTD [51%]; Huadian International Power CO LTD [39%]; Hebei Jiantou Energy Investment CO LTD [10%],38.1061,117.72401,https://gem.wiki/Haixing_nuclear_power_plant
Haixing nuclear power plant,nuclear,China,1-2,pre-construction,1250.0,,China National Nuclear Power CO LTD [51%]; Huadian International Power CO LTD [39%]; Hebei Jiantou Energy Investment CO LTD [10%],38.1061,117.72401,https://gem.wiki/Haixing_nuclear_power_plant
Haixing nuclear power plant,nuclear,China,3,announced,1250.0,,China National Nuclear Power CO LTD [51%]; Huadian International Power CO LTD [39%]; Hebei Jiantou Energy Investment CO LTD [10%],38.1061,117.72401,https://gem.wiki/Haixing_nuclear_power_plant
Haixing nuclear power plant,nuclear,China,4,announced,1250.0,,China National Nuclear Power CO LTD [51%]; Huadian International Power CO LTD [39%]; Hebei Jiantou Energy Investment CO LTD [10%],38.1061,117.72401,https://gem.wiki/Haixing_nuclear_power_plant
Haixing nuclear power plant,nuclear,China,5,announced,1250.0,,China National Nuclear Power CO LTD [51%]; Huadian International Power CO LTD [39%]; Hebei Jiantou Energy Investment CO LTD [10%],38.1061,117.72401,https://gem.wiki/Haixing_nuclear_power_plant
Haixing nuclear power plant,nuclear,China,6,announced,1250.0,,China National Nuclear Power CO LTD [51%]; Huadian International Power CO LTD [39%]; Hebei Jiantou Energy Investment CO LTD [10%],38.1061,117.72401,https://gem.wiki/Haixing_nuclear_power_plant
Haiyang nuclear power plant,nuclear,China,1-1,operating,1250.0,2018.0,State Power Investment Nuclear Energy CO LTD [65%]; Shandong Development Investment Holding Group CO LTD [10%]; Yantai Blue Sky Investment Holdings CO LTD [10%]; Huaneng Nuclear Power Development CO LTD [5%]; National Energy Investment Group CO LTD [5%]; China National Nuclear Power CO LTD [5%],36.77701,121.1585,https://gem.wiki/Haiyang_nuclear_power_plant
Haiyang nuclear power plant,nuclear,China,1-2,operating,1250.0,2019.0,State Power Investment Nuclear Energy CO LTD [65%]; Shandong Development Investment Holding Group CO LTD [10%]; Yantai Blue Sky Investment Holdings CO LTD [10%]; Huaneng Nuclear Power Development CO LTD [5%]; National Energy Investment Group CO LTD [5%]; China National Nuclear Power CO LTD [5%],36.77701,121.1585,https://gem.wiki/Haiyang_nuclear_power_plant
Haiyang nuclear power plant,nuclear,China,2-3,construction,1253.0,2027.0,State Power Investment Nuclear Energy CO LTD [65%]; Shandong Development Investment Holding Group CO LTD [10%]; Yantai Blue Sky Investment Holdings CO LTD [10%]; Huaneng Nuclear Power Development CO LTD [5%]; National Energy Investment Group CO LTD [5%]; China National Nuclear Power CO LTD [5%],36.77701,121.1585,https://gem.wiki/Haiyang_nuclear_power_plant
Haiyang nuclear power plant,nuclear,China,2-4,construction,1253.0,2027.0,State Power Investment Nuclear Energy CO LTD [65%]; Shandong Development Investment Holding Group CO LTD [10%]; Yantai Blue Sky Investment Holdings CO LTD [10%]; Huaneng Nuclear Power Development CO LTD [5%]; National Energy Investment Group CO LTD [5%]; China National Nuclear Power CO LTD [5%],36.77701,121.1585,https://gem.wiki/Haiyang_nuclear_power_plant
Haiyang nuclear power plant,nuclear,China,5,pre-construction,1250.0,2028.0,State Power Investment Nuclear Energy CO LTD [65%]; Shandong Development Investment Holding Group CO LTD [10%]; Yantai Blue Sky Investment Holdings CO LTD [10%]; Huaneng Nuclear Power Development CO LTD [5%]; National Energy Investment Group CO LTD [5%]; China National Nuclear Power CO LTD [5%],36.77701,121.1585,https://gem.wiki/Haiyang_nuclear_power_plant
Haiyang nuclear power plant,nuclear,China,6,pre-construction,1250.0,,State Power Investment Nuclear Energy CO LTD [65%]; Shandong Development Investment Holding Group CO LTD [10%]; Yantai Blue Sky Investment Holdings CO LTD [10%]; Huaneng Nuclear Power Development CO LTD [5%]; National Energy Investment Group CO LTD [5%]; China National Nuclear Power CO LTD [5%],36.77701,121.1585,https://gem.wiki/Haiyang_nuclear_power_plant
Hengren nuclear power plant,nuclear,China,1,cancelled,1250.0,,State Power Investment Group CO LTD,41.2832,125.3401,https://gem.wiki/Hengren_nuclear_power_plant
Hengren nuclear power plant,nuclear,China,2,cancelled,1250.0,,State Power Investment Group CO LTD,41.2832,125.3401,https://gem.wiki/Hengren_nuclear_power_plant
Hengren nuclear power plant,nuclear,China,3,cancelled,1250.0,,State Power Investment Group CO LTD,41.2832,125.3401,https://gem.wiki/Hengren_nuclear_power_plant
Hengren nuclear power plant,nuclear,China,4,cancelled,1250.0,,State Power Investment Group CO LTD,41.2832,125.3401,https://gem.wiki/Hengren_nuclear_power_plant
Hengyang nuclear power plant,nuclear,China,1,cancelled,1000.0,,China Guodian CORP,26.6393,112.4307,https://gem.wiki/Hengyang_nuclear_power_plant
Hengyang nuclear power plant,nuclear,China,2,cancelled,1000.0,,China Guodian CORP,26.6393,112.4307,https://gem.wiki/Hengyang_nuclear_power_plant
Hengyang nuclear power plant,nuclear,China,3,cancelled,1000.0,,China Guodian CORP,26.6393,112.4307,https://gem.wiki/Hengyang_nuclear_power_plant
Hengyang nuclear power plant,nuclear,China,4,cancelled,1000.0,,China Guodian CORP,26.6393,112.4307,https://gem.wiki/Hengyang_nuclear_power_plant
Heyuan nuclear power plant,nuclear,China,1,cancelled,1000.0,,China National Nuclear CORP,24.0987,115.2447,https://gem.wiki/Heyuan_nuclear_power_plant
Heyuan nuclear power plant,nuclear,China,2,cancelled,1000.0,,China National Nuclear CORP,24.0987,115.2447,https://gem.wiki/Heyuan_nuclear_power_plant
Heyuan nuclear power plant,nuclear,China,3,cancelled,1000.0,,China National Nuclear CORP,24.0987,115.2447,https://gem.wiki/Heyuan_nuclear_power_plant
Heyuan nuclear power plant,nuclear,China,4,cancelled,1000.0,,China National Nuclear CORP,24.0987,115.2447,https://gem.wiki/Heyuan_nuclear_power_plant
Hongyanhe nuclear power plant,nuclear,China,1-1,operating,1119.0,2013.0,CGNPC Nuclear Power Investment CO LTD [45%]; State Power Investment Nuclear Energy CO LTD [45%]; Dalian Urban Construction Investment Group CO LTD [10%],39.7964,121.4774,https://gem.wiki/Hongyanhe_nuclear_power_plant
Hongyanhe nuclear power plant,nuclear,China,1-2,operating,1119.0,2014.0,CGNPC Nuclear Power Investment CO LTD [45%]; State Power Investment Nuclear Energy CO LTD [45%]; Dalian Urban Construction Investment Group CO LTD [10%],39.7964,121.4774,https://gem.wiki/Hongyanhe_nuclear_power_plant
Hongyanhe nuclear power plant,nuclear,China,1-3,operating,1119.0,2015.0,CGNPC Nuclear Power Investment CO LTD [45%]; State Power Investment Nuclear Energy CO LTD [45%]; Dalian Urban Construction Investment Group CO LTD [10%],39.7964,121.4774,https://gem.wiki/Hongyanhe_nuclear_power_plant
Hongyanhe nuclear power plant,nuclear,China,1-4,operating,1119.0,2016.0,CGNPC Nuclear Power Investment CO LTD [45%]; State Power Investment Nuclear Energy CO LTD [45%]; Dalian Urban Construction Investment Group CO LTD [10%],39.7964,121.4774,https://gem.wiki/Hongyanhe_nuclear_power_plant
Hongyanhe nuclear power plant,nuclear,China,2-5,operating,1119.0,2021.0,CGNPC Nuclear Power Investment CO LTD [45%]; State Power Investment Nuclear Energy CO LTD [45%]; Dalian Urban Construction Investment Group CO LTD [10%],39.7964,121.4774,https://gem.wiki/Hongyanhe_nuclear_power_plant
Hongyanhe nuclear power plant,nuclear,China,2-6,operating,1119.0,2022.0,CGNPC Nuclear Power Investment CO LTD [45%]; State Power Investment Nuclear Energy CO LTD [45%]; Dalian Urban Construction Investment Group CO LTD [10%],39.7964,121.4774,https://gem.wiki/Hongyanhe_nuclear_power_plant
Jiamusi nuclear power plant,nuclear,China,1,cancelled,1000.0,,China General Nuclear Power Group CO LTD,46.8015,130.3222,https://gem.wiki/Jiamusi_nuclear_power_plant
Jiamusi nuclear power plant,nuclear,China,2,cancelled,1000.0,,China General Nuclear Power Group CO LTD,46.8015,130.3222,https://gem.wiki/Jiamusi_nuclear_power_plant
Jiamusi nuclear power plant,nuclear,China,3,cancelled,1000.0,,China General Nuclear Power Group CO LTD,46.8015,130.3222,https://gem.wiki/Jiamusi_nuclear_power_plant
Jiamusi nuclear power plant,nuclear,China,4,cancelled,1000.0,,China General Nuclear Power Group CO LTD,46.8015,130.3222,https://gem.wiki/Jiamusi_nuclear_power_plant
Jiangxi Pengze nuclear power plant,nuclear,China,1-1,cancelled,1000.0,,State Power Investment Group CO LTD,29.9778,116.6417,https://gem.wiki/Jiangxi_Pengze_nuclear_power_plant
Jiangxi Pengze nuclear power plant,nuclear,China,1-2,cancelled,1000.0,,State Power Investment Group CO LTD,29.9778,116.6417,https://gem.wiki/Jiangxi_Pengze_nuclear_power_plant
Jiangxi Pengze nuclear power plant,nuclear,China,3,cancelled,1000.0,,State Power Investment Group CO LTD,29.9778,116.6417,https://gem.wiki/Jiangxi_Pengze_nuclear_power_plant
Jiangxi Pengze nuclear power plant,nuclear,China,4,cancelled,1000.0,,State Power Investment Group CO LTD,29.9778,116.6417,https://gem.wiki/Jiangxi_Pengze_nuclear_power_plant
Jieyang nuclear power plant,nuclear,China,1-1,cancelled,1250.0,,China General Nuclear Power Group CO LTD,23.5544,116.3692,https://gem.wiki/Jieyang_nuclear_power_plant
Jieyang nuclear power plant,nuclear,China,1-2,cancelled,1250.0,,China General Nuclear Power Group CO LTD,23.5544,116.3692,https://gem.wiki/Jieyang_nuclear_power_plant
Jieyang nuclear power plant,nuclear,China,3,cancelled,1250.0,,China General Nuclear Power Group CO LTD,23.5544,116.3692,https://gem.wiki/Jieyang_nuclear_power_plant
Jieyang nuclear power plant,nuclear,China,4,cancelled,1250.0,,China General Nuclear Power Group CO LTD,23.5544,116.3692,https://gem.wiki/Jieyang_nuclear_power_plant
Jieyang nuclear power plant,nuclear,China,5,cancelled,1000.0,,China General Nuclear Power Group CO LTD,23.5544,116.3692,https://gem.wiki/Jieyang_nuclear_power_plant
Jieyang nuclear power plant,nuclear,China,6,cancelled,1000.0,,China General Nuclear Power Group CO LTD,23.5544,116.3692,https://gem.wiki/Jieyang_nuclear_power_plant
Jingyu Chisong nuclear power plant,nuclear,China,1,cancelled,1250.0,,State Nuclear Power Technology CORP LTD,42.5784,127.0034,https://gem.wiki/Jingyu_Chisong_nuclear_power_plant
Jingyu Chisong nuclear power plant,nuclear,China,2,cancelled,1250.0,,State Nuclear Power Technology CORP LTD,42.5784,127.0034,https://gem.wiki/Jingyu_Chisong_nuclear_power_plant
Jingyu Chisong nuclear power plant,nuclear,China,3,cancelled,1250.0,,State Nuclear Power Technology CORP LTD,42.5784,127.0034,https://gem.wiki/Jingyu_Chisong_nuclear_power_plant
Jingyu Chisong nuclear power plant,nuclear,China,4,cancelled,1250.0,,State Nuclear Power Technology CORP LTD,42.5784,127.0034,https://gem.wiki/Jingyu_Chisong_nuclear_power_plant
Jinqimen nuclear power plant,nuclear,China,1-1,pre-construction,1200.0,2028.0,China National Nuclear Power CO LTD [50%]; Zhejiang Energy Group CO LTD [50%],29.0564,121.9448,https://gem.wiki/Jinqimen_nuclear_power_plant
Jinqimen nuclear power plant,nuclear,China,1-2,pre-construction,1200.0,,China National Nuclear Power CO LTD [50%]; Zhejiang Energy Group CO LTD [50%],29.0564,121.9448,https://gem.wiki/Jinqimen_nuclear_power_plant
Jinqimen nuclear power plant,nuclear,China,3,announced,1200.0,,China National Nuclear Power CO LTD [50%]; Zhejiang Energy Group CO LTD [50%],29.0564,121.9448,https://gem.wiki/Jinqimen_nuclear_power_plant
Jinqimen nuclear power plant,nuclear,China,4,announced,1200.0,,China National Nuclear Power CO LTD [50%]; Zhejiang Energy Group CO LTD [50%],29.0564,121.9448,https://gem.wiki/Jinqimen_nuclear_power_plant
Jinqimen nuclear power plant,nuclear,China,5,announced,1200.0,,China National Nuclear Power CO LTD [50%]; Zhejiang Energy Group CO LTD [50%],29.0564,121.9448,https://gem.wiki/Jinqimen_nuclear_power_plant
Jinqimen nuclear power plant,nuclear,China,6,announced,1200.0,,China National Nuclear Power CO LTD [50%]; Zhejiang Energy Group CO LTD [50%],29.0564,121.9448,https://gem.wiki/Jinqimen_nuclear_power_plant
Jiyang nuclear power plant,nuclear,China,1,cancelled,1250.0,,China National Nuclear CORP,30.3606,116.9715,https://gem.wiki/Jiyang_nuclear_power_plant
Jiyang nuclear power plant,nuclear,China,2,cancelled,1250.0,,China National Nuclear CORP,30.3606,116.9715,https://gem.wiki/Jiyang_nuclear_power_plant
Jiyang nuclear power plant,nuclear,China,3,cancelled,1250.0,,China National Nuclear CORP,30.3606,116.9715,https://gem.wiki/Jiyang_nuclear_power_plant
Jiyang nuclear power plant,nuclear,China,4,cancelled,1250.0,,China National Nuclear CORP,30.3606,116.9715,https://gem.wiki/Jiyang_nuclear_power_plant
Lianjiang nuclear power plant,nuclear,China,1-1,pre-construction,1250.0,,State Nuclear Power Technology CORP LTD,21.5245,109.8273,https://gem.wiki/Lianjiang_nuclear_power_plant
Lianjiang nuclear power plant,nuclear,China,1-2,pre-construction,1250.0,,State Nuclear Power Technology CORP LTD,21.5245,109.8273,https://gem.wiki/Lianjiang_nuclear_power_plant
Lianjiang nuclear power plant,nuclear,China,3,announced,1250.0,,State Nuclear Power Technology CORP LTD,21.5245,109.8273,https://gem.wiki/Lianjiang_nuclear_power_plant
Lianjiang nuclear power plant,nuclear,China,4,announced,1250.0,,State Nuclear Power Technology CORP LTD,21.5245,109.8273,https://gem.wiki/Lianjiang_nuclear_power_plant
Lianjiang nuclear power plant,nuclear,China,5,announced,1250.0,,State Nuclear Power Technology CORP LTD,21.5245,109.8273,https://gem.wiki/Lianjiang_nuclear_power_plant
Lianjiang nuclear power plant,nuclear,China,6,announced,1250.0,,State Nuclear Power Technology CORP LTD,21.5245,109.8273,https://gem.wiki/Lianjiang_nuclear_power_plant
Ling'ao nuclear power plant,nuclear,China,1-1,operating,990.0,2002.0,CGN Power CO LTD [70%]; Guangdong Nuclear Power Investment CO LTD [30%],22.6056,114.5531,https://gem.wiki/Ling'ao_nuclear_power_plant
Ling'ao nuclear power plant,nuclear,China,1-2,operating,990.0,2003.0,CGN Power CO LTD [70%]; Guangdong Nuclear Power Investment CO LTD [30%],22.6056,114.5531,https://gem.wiki/Ling'ao_nuclear_power_plant
Ling'ao nuclear power plant,nuclear,China,2-3,operating,1086.0,2010.0,CGNPC Nuclear Power Investment CO LTD[45%]; Guangdong Nuclear Power Investment CO LTD[30%]; CGN Power CO LTD[25%],22.6056,114.5531,https://gem.wiki/Ling'ao_nuclear_power_plant
Ling'ao nuclear power plant,nuclear,China,2-4,operating,1086.0,2011.0,CGNPC Nuclear Power Investment CO LTD[45%]; Guangdong Nuclear Power Investment CO LTD[30%]; CGN Power CO LTD[25%],22.6056,114.5531,https://gem.wiki/Ling'ao_nuclear_power_plant
Linglong nuclear power plant,nuclear,China,1,construction,125.0,,China National Nuclear Power CO LTD,19.3026,109.0564,https://gem.wiki/Linglong_nuclear_power_plant
Longyou nuclear power plant,nuclear,China,1,cancelled,1250.0,,China National Nuclear CORP; Zhejiang Energy Group CO LTD,29.0392,119.0883,https://gem.wiki/Longyou_nuclear_power_plant
Longyou nuclear power plant,nuclear,China,2,cancelled,1250.0,,China National Nuclear CORP; Zhejiang Energy Group CO LTD,29.0392,119.0883,https://gem.wiki/Longyou_nuclear_power_plant
Longyou nuclear power plant,nuclear,China,3,cancelled,1250.0,,China National Nuclear CORP; Zhejiang Energy Group CO LTD,29.0392,119.0883,https://gem.wiki/Longyou_nuclear_power_plant
Longyou nuclear power plant,nuclear,China,4,cancelled,1250.0,,China National Nuclear CORP; Zhejiang Energy Group CO LTD,29.0392,119.0883,https://gem.wiki/Longyou_nuclear_power_plant
Lufeng nuclear power plant,nuclear,China,1,pre-construction,1250.0,,CGN Power CO LTD,22.8178,115.8307,https://gem.wiki/Lufeng_nuclear_power_plant
Lufeng nuclear power plant,nuclear,China,2,pre-construction,1250.0,,CGN Power CO LTD,22.8178,115.8307,https://gem.wiki/Lufeng_nuclear_power_plant
Lufeng nuclear power plant,nuclear,China,3,announced,1250.0,,CGN Power CO LTD,22.8178,115.8307,https://gem.wiki/Lufeng_nuclear_power_plant
Lufeng nuclear power plant,nuclear,China,4,announced,1250.0,,CGN Power CO LTD,22.8178,115.8307,https://gem.wiki/Lufeng_nuclear_power_plant
Lufeng nuclear power plant,nuclear,China,5,construction,1200.0,2028.0,CGN Power CO LTD,22.8178,115.8307,https://gem.wiki/Lufeng_nuclear_power_plant
Lufeng nuclear power plant,nuclear,China,6,pre-construction,1200.0,,CGN Power CO LTD,22.8178,115.8307,https://gem.wiki/Lufeng_nuclear_power_plant
Maoming nuclear power plant,nuclear,China,1-1,announced,200.0,,China National Nuclear Power CO LTD [51%]; Donghua Energy CO LTD [49%],21.5331,111.0337,https://gem.wiki/Maoming_nuclear_power_plant
Maoming nuclear power plant,nuclear,China,1-2,announced,200.0,,China National Nuclear Power CO LTD [51%]; Donghua Energy CO LTD [49%],21.5331,111.0337,https://gem.wiki/Maoming_nuclear_power_plant
Maoming nuclear power plant,nuclear,China,1-3,announced,200.0,,China National Nuclear Power CO LTD [51%]; Donghua Energy CO LTD [49%],21.5331,111.0337,https://gem.wiki/Maoming_nuclear_power_plant
Nanyang nuclear power plant,nuclear,China,1,cancelled,1250.0,2017.0,China Nuclear Power CO LTD [51%]; State Power Investment Nuclear Energy CO LTD [40%]; Henan Investment Group CO LTD [9%],33.3531,112.6416,https://gem.wiki/Nanyang_nuclear_power_plant
Nanyang nuclear power plant,nuclear,China,2,cancelled,1250.0,2017.0,China Nuclear Power CO LTD [51%]; State Power Investment Nuclear Energy CO LTD [40%]; Henan Investment Group CO LTD [9%],33.3531,112.6416,https://gem.wiki/Nanyang_nuclear_power_plant
Nanyang nuclear power plant,nuclear,China,3,cancelled,1250.0,,China Nuclear Power CO LTD [51%]; State Power Investment Nuclear Energy CO LTD [40%]; Henan Investment Group CO LTD [9%],33.3531,112.6416,https://gem.wiki/Nanyang_nuclear_power_plant
Nanyang nuclear power plant,nuclear,China,4,cancelled,1250.0,,China Nuclear Power CO LTD [51%]; State Power Investment Nuclear Energy CO LTD [40%]; Henan Investment Group CO LTD [9%],33.3531,112.6416,https://gem.wiki/Nanyang_nuclear_power_plant
Nanyang nuclear power plant,nuclear,China,5,cancelled,1250.0,,China Nuclear Power CO LTD [51%]; State Power Investment Nuclear Energy CO LTD [40%]; Henan Investment Group CO LTD [9%],33.3531,112.6416,https://gem.wiki/Nanyang_nuclear_power_plant
Nanyang nuclear power plant,nuclear,China,6,cancelled,1250.0,,China Nuclear Power CO LTD [51%]; State Power Investment Nuclear Energy CO LTD [40%]; Henan Investment Group CO LTD [9%],33.3531,112.6416,https://gem.wiki/Nanyang_nuclear_power_plant
Ningde nuclear power plant,nuclear,China,1,operating,1089.0,2013.0,CGN Ninghe Investment CO LTD [46%]; Datang International Power Generation CO LTD [44%]; Fujian Funeng CO LTD [10%],27.1003,120.2515,https://gem.wiki/Ningde_nuclear_power_plant
Ningde nuclear power plant,nuclear,China,2,operating,1089.0,2014.0,CGN Ninghe Investment CO LTD [46%]; Datang International Power Generation CO LTD [44%]; Fujian Funeng CO LTD [10%],27.1003,120.2515,https://gem.wiki/Ningde_nuclear_power_plant
Ningde nuclear power plant,nuclear,China,3,operating,1089.0,2015.0,CGN Ninghe Investment CO LTD [46%]; Datang International Power Generation CO LTD [44%]; Fujian Funeng CO LTD [10%],27.1003,120.2515,https://gem.wiki/Ningde_nuclear_power_plant
