project,type,country,unit,plant_local,status,capacity,subnational,region,start_year,owner,parent,lat,lng,url
Pingdingshan Luyang power station,coal,China,"Phase II, Unit 3",国家电投平顶山鲁阳发电厂,cancelled,1000,Henan,Asia,,Cpi Henan Power Limited Co,State Power Investment Co Ltd,33.82189,113.01438,https://www.gem.wiki/Pingdingshan_Luyang_power_station
Pingdingshan Luyang power station,coal,China,"Phase II, Unit 4",国家电投平顶山鲁阳发电厂,cancelled,1000,Henan,Asia,,Cpi Henan Power Limited Co,State Power Investment Co Ltd,33.82189,113.01438,https://www.gem.wiki/Pingdingshan_Luyang_power_station
Pingdingshan Nylon Town Cogen power station,coal,China,Unit 1,中国电力平顶山尼龙城热电,permitted,660,Henan,Asia,,China Power Pingdingshan Thermal Power Co Ltd,China National Coal Group [60.0%]; China Power International Development Co Ltd [40.0%],33.68352,113.46957,https://www.gem.wiki/Pingdingshan_Nylon_Town_Cogen_power_station
Pingdingshan Nylon Town Cogen power station,coal,China,Unit 2,中国电力平顶山尼龙城热电,permitted,660,Henan,Asia,,China Power Pingdingshan Thermal Power Co Ltd,China National Coal Group [60.0%]; China Power International Development Co Ltd [40.0%],33.68352,113.46957,https://www.gem.wiki/Pingdingshan_Nylon_Town_Cogen_power_station
Pingdingshan power station,coal,China,Unit 1,国家电投平顶山平东热电,retired,50,Henan,Asia,1970,Pingdingshan Pingdong Thermoelectricity Co Ltd,State Power Investment Co Ltd,33.73933,113.34134,https://www.gem.wiki/Pingdingshan_power_station
Pingdingshan power station,coal,China,Unit 2,国家电投平顶山平东热电,retired,50,Henan,Asia,1971,Pingdingshan Pingdong Thermoelectricity Co Ltd,State Power Investment Co Ltd,33.73933,113.34134,https://www.gem.wiki/Pingdingshan_power_station
Pingdingshan power station,coal,China,Unit 3,国家电投平顶山平东热电,retired,50,Henan,Asia,1992,Pingdingshan Pingdong Thermoelectricity Co Ltd,State Power Investment Co Ltd,33.73933,113.34134,https://www.gem.wiki/Pingdingshan_power_station
Pingdingshan power station,coal,China,Unit 4,国家电投平顶山平东热电,retired,50,Henan,Asia,1993,Pingdingshan Pingdong Thermoelectricity Co Ltd,State Power Investment Co Ltd,33.73933,113.34134,https://www.gem.wiki/Pingdingshan_power_station
Pingdingshan power station,coal,China,Unit 5,国家电投平顶山平东热电,operating,210,Henan,Asia,2006,Pingdingshan Pingdong Thermoelectricity Co Ltd,State Power Investment Co Ltd,33.73933,113.34134,https://www.gem.wiki/Pingdingshan_power_station
Pingdingshan power station,coal,China,Unit 6,国家电投平顶山平东热电,operating,210,Henan,Asia,2006,Pingdingshan Pingdong Thermoelectricity Co Ltd,State Power Investment Co Ltd,33.73933,113.34134,https://www.gem.wiki/Pingdingshan_power_station
Pingdingshan Ruiping power station,coal,China,Unit 1,中国平煤瑞平煤电德平热电厂,operating,135,Henan,Asia,2007,Pingdingshan Ruiping Coal Electricity Co Ltd,China Pingmei Shenma ENERGY and CHEMICALS Group Co Ltd [39.1%]; Tianrui Group Co Ltd [35.1%]; Baoshan Iron & Steel Co Ltd [7.0%],34.11676,112.81837,https://www.gem.wiki/Pingdingshan_Ruiping_power_station
Pingdingshan Ruiping power station,coal,China,Unit 2,中国平煤瑞平煤电德平热电厂,operating,135,Henan,Asia,2007,Pingdingshan Ruiping Coal Electricity Co Ltd,China Pingmei Shenma ENERGY and CHEMICALS Group Co Ltd [39.1%]; Tianrui Group Co Ltd [35.1%]; Baoshan Iron & Steel Co Ltd [7.0%],34.11676,112.81837,https://www.gem.wiki/Pingdingshan_Ruiping_power_station
Pingguo Aluminum power station,coal,China,Unit 2,中铝广西分公司自备电厂（平果铝自备电厂）,operating,30,Guangxi,Asia,1998,Pingguo Aluminium Co,Aluminum Corporation of China Ltd,23.33966,107.51074,https://www.gem.wiki/Pingguo_Aluminum_power_station
Pingguo Aluminum power station,coal,China,Unit 5,中铝广西分公司自备电厂（平果铝自备电厂）,operating,30,Guangxi,Asia,2008,Pingguo Aluminium Co,Aluminum Corporation of China Ltd,23.33966,107.51074,https://www.gem.wiki/Pingguo_Aluminum_power_station
Pingguo Aluminum power station,coal,China,Unit 6,中铝广西分公司自备电厂（平果铝自备电厂）,operating,30,Guangxi,Asia,2008,Pingguo Aluminium Co,Aluminum Corporation of China Ltd,23.33966,107.51074,https://www.gem.wiki/Pingguo_Aluminum_power_station
Pingjiang power station,coal,China,Unit 1,华电平江发电厂,operating,1000,Hunan,Asia,2022,Hunan Huadian Pingjiang Power Generation Co Ltd,Huadian Power International Co Ltd,28.80854,113.54144,https://www.gem.wiki/Pingjiang_power_station
Pingjiang power station,coal,China,Unit 2,华电平江发电厂,operating,1000,Hunan,Asia,2023,Hunan Huadian Pingjiang Power Generation Co Ltd,Huadian Power International Co Ltd,28.80854,113.54144,https://www.gem.wiki/Pingjiang_power_station
Pingliang Handian power station,coal,China,,华能平凉韩店电厂,cancelled,2000,Gansu,Asia,,Huaneng Pingliang Power Generation Co Ltd,Huaneng Power International Inc [65.0%]; Gansu Provincial State-owned Assets Investment Group Co Ltd [35.0%],35.21349,106.22725,https://www.gem.wiki/Pingliang_Handian_power_station
Pingliang power station,coal,China,"Phase II, Unit 5",华能平凉电厂,operating,600,Gansu,Asia,2010,Huaneng Pingliang Power Generation Co Ltd,Huaneng Power International Inc [65.0%]; Gansu Provincial State-owned Assets Investment Group Co Ltd [35.0%],35.5017,106.7861,https://www.gem.wiki/Pingliang_power_station
Pingliang power station,coal,China,"Phase II, Unit 6",华能平凉电厂,operating,600,Gansu,Asia,2010,Huaneng Pingliang Power Generation Co Ltd,Huaneng Power International Inc [65.0%]; Gansu Provincial State-owned Assets Investment Group Co Ltd [35.0%],35.5017,106.7861,https://www.gem.wiki/Pingliang_power_station
Pingliang power station,coal,China,"Phase I, Unit 1",华能平凉电厂,operating,330,Gansu,Asia,2000,Huaneng Pingliang Power Generation Co Ltd,Huaneng Power International Inc [65.0%]; Gansu Provincial State-owned Assets Investment Group Co Ltd [35.0%],35.5017,106.7861,https://www.gem.wiki/Pingliang_power_station
Pingliang power station,coal,China,"Phase I, Unit 2",华能平凉电厂,operating,330,Gansu,Asia,2001,Huaneng Pingliang Power Generation Co Ltd,Huaneng Power International Inc [65.0%]; Gansu Provincial State-owned Assets Investment Group Co Ltd [35.0%],35.5017,106.7861,https://www.gem.wiki/Pingliang_power_station
Pingliang power station,coal,China,"Phase I, Unit 3",华能平凉电厂,operating,330,Gansu,Asia,2003,Huaneng Pingliang Power Generation Co Ltd,Huaneng Power International Inc [65.0%]; Gansu Provincial State-owned Assets Investment Group Co Ltd [35.0%],35.5017,106.7861,https://www.gem.wiki/Pingliang_power_station
Pingliang power station,coal,China,"Phase I, Unit 4",华能平凉电厂,operating,330,Gansu,Asia,2003,Huaneng Pingliang Power Generation Co Ltd,Huaneng Power International Inc [65.0%]; Gansu Provincial State-owned Assets Investment Group Co Ltd [35.0%],35.5017,106.7861,https://www.gem.wiki/Pingliang_power_station
Pingliang power station,coal,China,"Phase III, Unit 7",华能平凉电厂,cancelled,1000,Gansu,Asia,,Huaneng Pingliang Power Generation Co Ltd,Huaneng Power International Inc [65.0%]; Gansu Provincial State-owned Assets Investment Group Co Ltd [35.0%],35.5017,106.7861,https://www.gem.wiki/Pingliang_power_station
Pingliang power station,coal,China,"Phase III, Unit 8",华能平凉电厂,cancelled,1000,Gansu,Asia,,Huaneng Pingliang Power Generation Co Ltd,Huaneng Power International Inc [65.0%]; Gansu Provincial State-owned Assets Investment Group Co Ltd [35.0%],35.5017,106.7861,https://www.gem.wiki/Pingliang_power_station
Pingluo power station,coal,China,Unit 1,大唐平罗电发电厂,operating,660,Ningxia,Asia,2020,Guoneng Pingluo Power Generation Co Ltd,China Energy Investment Corp,39.01452,106.93621,https://www.gem.wiki/Pingluo_power_station
Pingluo power station,coal,China,Unit 2,大唐平罗电发电厂,operating,660,Ningxia,Asia,2020,Guoneng Pingluo Power Generation Co Ltd,China Energy Investment Corp,39.01452,106.93621,https://www.gem.wiki/Pingluo_power_station
Pingmei Shenma power station,coal,China,Unit 1,中国平煤神马集团坑口电厂,retired,55,Henan,Asia,1996,China Pingmei Shenma ENERGY and CHEMICALS Group Co Ltd,Henan Provincial People's Government State-owned Assets Supervision and Administration Commission [65.2%]; Baoshan Iron & Steel Co Ltd [11.6%]; China Huarong Asset Management [5.6%]; China Baowu Steel Group Co Ltd [5.5%],33.7662,113.1927,https://www.gem.wiki/Pingmei_Shenma_power_station
Pingmei Shenma power station,coal,China,Unit 2,中国平煤神马集团坑口电厂,retired,60,Henan,Asia,2006,China Pingmei Shenma ENERGY and CHEMICALS Group Co Ltd,Henan Provincial People's Government State-owned Assets Supervision and Administration Commission [65.2%]; Baoshan Iron & Steel Co Ltd [11.6%]; China Huarong Asset Management [5.6%]; China Baowu Steel Group Co Ltd [5.5%],33.7662,113.1927,https://www.gem.wiki/Pingmei_Shenma_power_station
Pingshi power station,coal,China,"Phase I, Unit 1",华电韶关坪石发电厂,retired,60,Guangdong,Asia,2000,Guangdong Huadian Pingshi Power Generation Co Ltd,Huadian Power International Co Ltd,25.25886,113.06552,https://www.gem.wiki/Pingshi_power_station
Pingshi power station,coal,China,"Phase I, Unit 2",华电韶关坪石发电厂,retired,60,Guangdong,Asia,2000,Guangdong Huadian Pingshi Power Generation Co Ltd,Huadian Power International Co Ltd,25.25886,113.06552,https://www.gem.wiki/Pingshi_power_station
Pingshi power station,coal,China,"Phase II, Unit 3",华电韶关坪石发电厂,retired,125,Guangdong,Asia,2003,Guangdong Huadian Pingshi Power Generation Co Ltd,Huadian Power International Co Ltd,25.25886,113.06552,https://www.gem.wiki/Pingshi_power_station
Pingshi power station,coal,China,"Phase III, Unit 4",华电韶关坪石发电厂,operating,300,Guangdong,Asia,2009,Guangdong Huadian Pingshi Power Generation Co Ltd,Huadian Power International Co Ltd,25.25886,113.06552,https://www.gem.wiki/Pingshi_power_station
Pingshi power station,coal,China,"Phase III, Unit 5",华电韶关坪石发电厂,operating,300,Guangdong,Asia,2010,Guangdong Huadian Pingshi Power Generation Co Ltd,Huadian Power International Co Ltd,25.25886,113.06552,https://www.gem.wiki/Pingshi_power_station
Pingshuo Gangue power station,coal,China,Unit 1,山西国际能源平朔煤矸石发电厂,retired,50,Shanxi,Asia,2004,Shanxi Pingshuo Gangue Power Generation Co Ltd,China Coal Pingshuo Coal Industry [33.0%]; Shanxi State-Owned Capital Investment and Operation Co Ltd [28.3%]; KEPCO Shanxi International [22.8%]; KEPCO Woori sprott Global Prive [5.4%],39.47326,112.32054,https://www.gem.wiki/Pingshuo_Gangue_power_station
Pingshuo Gangue power station,coal,China,Unit 2,山西国际能源平朔煤矸石发电厂,retired,50,Shanxi,Asia,2005,Shanxi Pingshuo Gangue Power Generation Co Ltd,China Coal Pingshuo Coal Industry [33.0%]; Shanxi State-Owned Capital Investment and Operation Co Ltd [28.3%]; KEPCO Shanxi International [22.8%]; KEPCO Woori sprott Global Prive [5.4%],39.47326,112.32054,https://www.gem.wiki/Pingshuo_Gangue_power_station
Pingshuo Gangue power station,coal,China,Unit 3,山西国际能源平朔煤矸石发电厂,operating,300,Shanxi,Asia,2009,Shanxi Pingshuo Gangue Power Generation Co Ltd,China Coal Pingshuo Coal Industry [33.0%]; Shanxi State-Owned Capital Investment and Operation Co Ltd [28.3%]; KEPCO Shanxi International [22.8%]; KEPCO Woori sprott Global Prive [5.4%],39.47276,112.3225,https://www.gem.wiki/Pingshuo_Gangue_power_station
Pingshuo Gangue power station,coal,China,Unit 4,山西国际能源平朔煤矸石发电厂,operating,300,Shanxi,Asia,2009,Shanxi Pingshuo Gangue Power Generation Co Ltd,China Coal Pingshuo Coal Industry [33.0%]; Shanxi State-Owned Capital Investment and Operation Co Ltd [28.3%]; KEPCO Shanxi International [22.8%]; KEPCO Woori sprott Global Prive [5.4%],39.47276,112.3225,https://www.gem.wiki/Pingshuo_Gangue_power_station
Pingwei power station,coal,China,"Phase I, Unit 1",中电国际平圩发电厂,operating,630,Anhui,Asia,1989,Anhui Huainan Pingwei Power Generation Co Ltd,China Power International Development Co Ltd [60.0%]; Huaihe Energy Holding Group Co Ltd [33.2%],32.68417,116.90139,https://www.gem.wiki/Pingwei_power_station
Pingwei power station,coal,China,"Phase I, Unit 2",中电国际平圩发电厂,operating,630,Anhui,Asia,1992,Anhui Huainan Pingwei Power Generation Co Ltd,China Power International Development Co Ltd [60.0%]; Huaihe Energy Holding Group Co Ltd [33.2%],32.68417,116.90139,https://www.gem.wiki/Pingwei_power_station
Pingwei power station,coal,China,"Phase II, Unit 1",中电国际平圩发电厂,operating,640,Anhui,Asia,2007,Huainan Pingwei No.2 Electrical Power Co Ltd,China Power International Development Co Ltd [60.0%]; Huaihe Energy Holding Group Co Ltd [33.2%],32.68417,116.90139,https://www.gem.wiki/Pingwei_power_station
Pingwei power station,coal,China,"Phase II, Unit 2",中电国际平圩发电厂,operating,640,Anhui,Asia,2007,Huainan Pingwei No.2 Electrical Power Co Ltd,China Power International Development Co Ltd [60.0%]; Huaihe Energy Holding Group Co Ltd [33.2%],32.68417,116.90139,https://www.gem.wiki/Pingwei_power_station
Pingwei power station,coal,China,"Phase III, Unit 1",中电国际平圩发电厂,operating,1000,Anhui,Asia,2015,Huainan Pingwei No.3 Power Generation Co Ltd,China Power International Development Co Ltd [60.0%]; Huaihe Energy Holding Group Co Ltd [33.2%],32.68417,116.90139,https://www.gem.wiki/Pingwei_power_station
Pingwei power station,coal,China,"Phase III, Unit 2",中电国际平圩发电厂,operating,1000,Anhui,Asia,2015,Huainan Pingwei No.3 Power Generation Co Ltd,China Power International Development Co Ltd [60.0%]; Huaihe Energy Holding Group Co Ltd [33.2%],32.68417,116.90139,https://www.gem.wiki/Pingwei_power_station
Pingwei power station,coal,China,"Phase IV, Unit 1",中电国际平圩发电厂,permitted,1000,Anhui,Asia,,Anhui Huainan Pingwei Power Generation Co Ltd,China Power International Development Co Ltd [60.0%]; Huaihe Energy Holding Group Co Ltd [33.2%],32.68417,116.90139,https://www.gem.wiki/Pingwei_power_station
Pingwei power station,coal,China,"Phase IV, Unit 2",中电国际平圩发电厂,permitted,1000,Anhui,Asia,,Anhui Huainan Pingwei Power Generation Co Ltd,China Power International Development Co Ltd [60.0%]; Huaihe Energy Holding Group Co Ltd [33.2%],32.68417,116.90139,https://www.gem.wiki/Pingwei_power_station
Pingyuan Chemical power station,coal,China,Unit 3,阳煤平原化工热电厂,operating,40,Shandong,Asia,2010,Yangmei Pinyuan Chemical Co Ltd,Yangmei Chemical Co Ltd [51.0%]; China Fertilizer (Holdings) [36.8%]; Pingyuan Juyuan State Owned Assets Management Co Ltd [12.2%],37.18502,116.48055,https://www.gem.wiki/Pingyuan_Chemical_power_station
Pu'an power station,coal,China,Unit 1,中电国际普安发电厂,operating,660,Guizhou,Asia,2019,China Power (Pu'an) Power Generation Co Ltd,China Power International Development Co Ltd [95.0%],25.52475,104.97484,https://www.gem.wiki/Pu'an_power_station
Pu'an power station,coal,China,Unit 2,中电国际普安发电厂,operating,660,Guizhou,Asia,2018,China Power (Pu'an) Power Generation Co Ltd,China Power International Development Co Ltd [95.0%],25.52475,104.97484,https://www.gem.wiki/Pu'an_power_station
Pu'an power station,coal,China,Unit 3,中电国际普安发电厂,cancelled,660,Guizhou,Asia,,China Power (Pu'an) Power Generation Co Ltd,China Power International Development Co Ltd [95.0%],25.52475,104.97484,https://www.gem.wiki/Pu'an_power_station
Pu'an power station,coal,China,Unit 4,中电国际普安发电厂,cancelled,660,Guizhou,Asia,,China Power (Pu'an) Power Generation Co Ltd,China Power International Development Co Ltd [95.0%],25.52475,104.97484,https://www.gem.wiki/Pu'an_power_station
Pucheng power station,coal,China,"Phase I, Unit 1",华电蒲城发电厂,operating,360,Shaanxi,Asia,1996,Shaanxi Huadian Pucheng Power Generation Co Ltd,China Datang Corp [70.2%]; Shaanxi Investment Group Co Ltd [29.8%],34.97793,109.79998,https://www.gem.wiki/Pucheng_power_station
Pucheng power station,coal,China,"Phase I, Unit 2",华电蒲城发电厂,operating,360,Shaanxi,Asia,1997,Shaanxi Huadian Pucheng Power Generation Co Ltd,China Datang Corp [70.2%]; Shaanxi Investment Group Co Ltd [29.8%],34.97793,109.79998,https://www.gem.wiki/Pucheng_power_station
